property_id,valuation_uncertainty_risk,developer_risk,locality_quality_risk,market_liquidity_risk,price_volatility_risk,risk_score,risk_band
7203,43.42,39.19,49.06,88.54,1.51,46.44,MODERATE
7204,30.37,50.43,44.65,72.77,3.22,41.65,MODERATE
7205,7.31,81.03,54.59,66.05,6.77,43.18,MODERATE
7206,3.31,44.42,43.21,37.75,6.15,26.83,LOW
7207,6.06,7.4,49.06,88.54,1.51,30.74,MODERATE
7208,18.99,45.61,41.04,21.17,0.05,26.32,LOW
7209,7.58,41.92,37.2,33.49,4.35,25.07,LOW
7210,46.85,50.43,67.09,69.3,9.98,50.57,MODERATE
7211,8.58,28.79,41.04,21.17,0.05,20.35,LOW
7212,8.34,27.8,28.14,37.62,28.48,25.07,LOW
7213,34.04,9.3,44.14,84.78,4.01,36.76,MODERATE
7214,71.44,9.3,62.83,59.7,4.82,44.95,MODERATE
7215,5.5,33.91,46.74,32.43,8.08,25.2,LOW
7216,12.84,44.42,63.25,50.14,3.97,35.37,MODERATE
7217,11.87,67.71,49.79,22.56,7.83,32.15,MODERATE
7218,36.02,27.6,45.17,43.38,7.55,33.37,MODERATE
7219,1.31,70.78,27.39,79.52,5.52,36.69,MODERATE
7220,28.28,35.8,67.09,69.3,9.98,43.01,MODERATE
7221,15.9,55.29,43.41,62.07,2.53,36.51,MODERATE
7222,27.3,27.8,53.94,66.16,1.04,36.56,MODERATE
7223,26.34,31.05,44.94,41.99,4.2,30.81,MODERATE
7224,23.82,33.91,43.41,62.07,2.53,34.21,MODERATE
7225,36.05,38.81,61.69,65.14,8.5,43.42,MODERATE
7226,15.38,81.03,36.79,73.54,2.69,42.52,MODERATE
7227,12.05,30.65,37.2,33.49,4.35,23.93,LOW
7228,4.38,27.6,44.14,84.78,4.01,33.0,MODERATE
7229,27.73,45.69,38.77,75.74,3.32,39.47,MODERATE
7230,6.31,77.67,43.41,62.07,2.53,38.59,MODERATE
7231,35.2,70.78,46.47,69.35,1.31,46.32,MODERATE
7232,41.37,92.37,67.74,76.58,5.54,58.51,ELEVATED
7233,0.72,45.61,43.21,37.75,6.15,26.42,LOW
7234,12.85,22.06,45.17,43.38,7.55,26.47,LOW
7235,2.29,49.18,67.09,69.3,9.98,39.18,MODERATE
7236,25.13,38.81,43.21,37.75,6.15,31.16,MODERATE
7237,18.24,38.81,54.59,66.05,6.77,37.47,MODERATE
7238,11.32,50.43,49.79,22.56,7.83,28.56,LOW
7239,18.13,81.78,56.62,50.18,100.0,57.25,ELEVATED
7240,2.88,55.28,26.82,39.87,3.59,25.65,LOW
7241,40.92,31.05,44.94,41.99,4.2,34.46,MODERATE
7242,6.19,67.71,62.96,56.72,14.21,41.16,MODERATE
7243,30.59,45.61,63.25,50.14,3.97,40.04,MODERATE
7244,16.6,50.43,37.2,33.49,4.35,29.03,LOW
7245,5.87,44.42,54.8,54.62,4.34,32.89,MODERATE
7246,42.75,9.17,34.49,52.59,6.05,30.84,MODERATE
7247,49.29,13.5,45.17,43.38,7.55,33.86,MODERATE
7248,9.11,21.89,61.51,50.38,8.86,30.36,MODERATE
7249,27.78,35.8,26.82,39.87,3.59,27.98,LOW
7250,30.38,27.6,44.14,84.78,4.01,39.5,MODERATE
7251,0.38,81.78,45.96,28.05,13.05,33.21,MODERATE
7252,65.13,39.87,49.28,20.61,8.21,39.47,MODERATE
7253,3.55,30.65,37.2,33.49,4.35,21.81,LOW
7254,14.41,30.65,44.14,84.78,4.01,36.12,MODERATE
7255,5.83,9.17,32.94,31.9,6.06,17.17,LOW
7256,42.67,31.05,67.09,69.3,9.98,45.65,MODERATE
7257,9.28,9.3,44.14,84.78,4.01,30.57,MODERATE
7258,18.9,30.5,47.75,23.78,2.21,25.46,LOW
7259,10.0,30.65,33.99,44.43,2.53,24.69,LOW
7260,12.1,55.29,37.2,33.49,4.35,28.87,LOW
7261,5.64,49.18,67.09,69.3,9.98,40.02,MODERATE
7262,12.66,45.61,61.51,50.38,8.86,35.99,MODERATE
7263,30.66,27.8,50.05,54.59,6.49,35.13,MODERATE
7264,26.42,41.92,37.97,85.55,7.91,40.88,MODERATE
7265,7.27,50.43,36.79,73.54,2.69,34.37,MODERATE
7266,23.68,45.61,49.06,88.54,1.51,42.79,MODERATE
7267,45.48,54.69,36.51,72.54,8.54,45.4,MODERATE
7268,67.45,30.65,40.22,58.67,10.3,44.31,MODERATE
7269,25.67,27.6,55.38,71.74,7.53,38.49,MODERATE
7270,14.38,52.85,45.17,43.38,7.55,33.01,MODERATE
7271,28.48,13.5,37.2,33.49,4.35,24.61,LOW
7272,3.18,55.29,26.54,32.88,8.7,25.04,LOW
7273,14.33,50.98,35.93,38.19,7.67,29.75,LOW
7274,50.66,70.78,63.25,50.14,3.97,50.1,MODERATE
7275,41.84,50.43,49.06,88.54,1.51,48.29,MODERATE
7276,34.0,9.17,34.49,52.59,6.05,28.66,LOW
7277,49.71,54.69,34.49,52.59,6.05,41.69,MODERATE
7278,38.19,45.61,34.09,22.41,5.31,30.77,MODERATE
7279,6.74,30.65,49.28,20.61,8.21,23.03,LOW
7280,2.96,9.3,63.25,50.14,3.97,25.87,LOW
7281,4.8,35.8,41.57,33.83,3.77,24.01,LOW
7282,9.51,70.78,66.25,44.11,5.32,39.4,MODERATE
7283,29.21,81.03,46.47,69.35,1.31,46.87,MODERATE
7284,51.0,50.43,62.34,56.72,6.72,47.66,MODERATE
7285,43.51,9.3,63.25,50.14,3.97,36.01,MODERATE
7286,18.97,46.27,52.06,66.65,0.0,37.74,MODERATE
7287,23.63,9.17,46.03,96.31,7.43,37.32,MODERATE
7288,9.81,81.03,61.34,75.53,1.78,46.3,MODERATE
7289,41.72,54.69,34.49,52.59,6.05,39.69,MODERATE
7290,0.4,39.87,64.62,62.23,1.45,33.66,MODERATE
7291,24.82,33.91,44.65,72.77,3.22,36.96,MODERATE
7292,2.24,22.06,49.28,20.61,8.21,20.18,LOW
7293,1.03,7.4,62.34,56.72,6.72,26.56,LOW
7294,23.09,22.06,45.17,43.38,7.55,29.03,LOW
7295,50.5,44.85,46.74,32.43,8.08,38.64,MODERATE
7296,43.3,79.62,43.42,67.64,5.36,49.76,MODERATE
7297,46.56,44.85,32.58,28.53,7.36,33.94,MODERATE
7298,5.01,39.19,55.16,54.74,3.55,31.6,MODERATE
7299,44.87,70.78,46.47,69.35,1.31,48.73,MODERATE
7300,20.17,55.29,26.54,32.88,8.7,29.29,LOW
7301,30.13,92.37,34.49,52.59,6.05,44.33,MODERATE
7302,20.12,77.67,43.41,62.07,2.53,42.04,MODERATE
7303,11.33,9.3,46.14,60.26,0.85,26.1,LOW
7304,54.12,70.78,54.8,54.62,4.34,50.22,MODERATE
7305,19.41,9.3,64.55,94.57,7.93,39.73,MODERATE
7306,19.49,31.05,34.3,19.13,10.61,23.36,LOW
7307,4.47,27.6,61.51,50.38,8.86,30.34,MODERATE
7308,27.25,81.78,46.74,32.43,8.08,40.21,MODERATE
7309,44.7,30.65,27.39,79.52,5.52,39.51,MODERATE
7310,0.54,39.19,26.82,39.87,3.59,21.85,LOW
7311,15.87,41.92,43.87,39.72,19.26,31.96,MODERATE
7312,1.59,30.65,45.96,28.05,13.05,23.29,LOW
7313,52.12,70.78,59.46,42.01,6.98,48.53,MODERATE
7314,19.76,33.91,37.97,85.55,7.91,37.61,MODERATE
7315,55.8,81.78,46.47,69.35,1.31,53.67,MODERATE
7316,44.35,55.29,52.06,66.65,0.0,45.89,MODERATE
7317,14.5,55.29,34.3,19.13,10.61,26.96,LOW
7318,19.2,39.19,53.94,66.16,1.04,36.81,MODERATE
7319,48.22,35.8,41.44,31.24,6.52,34.73,MODERATE
7320,18.21,27.8,34.09,22.41,5.31,22.21,LOW
7321,19.69,9.17,74.84,21.52,9.31,27.43,LOW
7322,0.59,30.65,45.96,28.05,13.05,23.04,LOW
7323,0.37,45.69,62.96,56.72,14.21,35.3,MODERATE
7324,35.66,7.4,28.14,37.62,28.48,27.82,LOW
7325,28.31,81.78,40.07,84.98,2.17,48.77,MODERATE
7326,52.11,81.78,74.84,21.52,9.31,50.05,MODERATE
7327,5.96,39.19,67.09,69.3,9.98,38.1,MODERATE
7328,6.58,35.8,26.82,39.87,3.59,22.68,LOW
7329,10.25,30.5,43.41,62.07,2.53,30.14,MODERATE
7330,13.53,28.79,50.05,54.59,6.49,31.04,MODERATE
7331,8.01,81.03,37.97,85.55,7.91,44.1,MODERATE
7332,1.08,50.43,49.08,53.12,1.49,31.02,MODERATE
7333,21.5,81.78,45.96,28.05,13.05,38.49,MODERATE
7334,12.18,45.69,41.04,21.17,0.05,24.63,LOW
7335,32.68,70.78,64.62,62.23,1.45,47.91,MODERATE
7336,20.94,28.79,50.05,54.59,6.49,32.89,MODERATE
7337,20.22,81.03,54.59,66.05,6.77,46.4,MODERATE
7338,6.85,27.8,64.25,82.95,6.21,37.65,MODERATE
7339,19.93,55.29,46.47,69.35,1.31,39.4,MODERATE
7340,12.65,50.98,35.93,38.19,7.67,29.33,LOW
7341,10.34,33.91,43.41,62.07,2.53,30.84,MODERATE
7342,42.93,54.69,54.79,31.06,8.54,40.12,MODERATE
7343,35.58,39.87,52.61,51.56,6.38,38.66,MODERATE
7344,16.98,41.92,63.25,50.14,3.97,35.9,MODERATE
7345,23.89,31.05,26.54,32.88,8.7,25.37,LOW
7346,30.88,39.19,52.61,51.56,6.38,37.35,MODERATE
7347,18.38,54.69,59.46,42.01,6.98,36.87,MODERATE
7348,47.9,77.67,52.06,66.65,0.0,51.25,MODERATE
7349,7.02,50.98,26.82,39.87,3.59,25.83,LOW
7350,41.93,7.4,41.44,31.24,6.52,27.48,LOW
7351,3.07,55.28,27.73,28.53,9.45,24.49,LOW
7352,10.06,52.85,45.17,43.38,7.55,31.93,MODERATE
7353,3.17,44.42,28.14,37.62,28.48,27.1,LOW
7354,23.77,81.78,74.84,21.52,9.31,42.97,MODERATE
7355,2.4,47.08,61.34,75.53,1.78,37.66,MODERATE
7356,26.65,13.5,61.34,75.53,1.78,37.0,MODERATE
7357,81.38,81.03,46.47,69.35,1.31,59.91,ELEVATED
7358,17.18,32.66,43.21,37.75,6.15,27.94,LOW
7359,25.9,55.29,32.94,31.9,6.06,31.41,MODERATE
7360,20.2,30.65,54.59,66.05,6.77,36.32,MODERATE
7361,48.76,13.5,36.69,13.35,13.11,26.86,LOW
7362,0.45,81.03,36.51,72.54,8.54,39.41,MODERATE
7363,19.91,39.19,56.62,50.18,100.0,49.18,MODERATE
7364,43.64,31.05,36.51,72.54,8.54,40.21,MODERATE
7365,21.15,44.85,32.58,28.53,7.36,27.58,LOW
7366,1.06,55.29,52.06,66.65,0.0,35.06,MODERATE
7367,75.74,92.37,67.74,76.58,5.54,67.1,ELEVATED
7368,19.02,54.51,62.83,59.7,4.82,40.89,MODERATE
7369,19.49,38.81,46.47,69.35,1.31,35.99,MODERATE
7370,16.7,77.67,64.62,62.23,1.45,45.3,MODERATE
7371,8.9,47.08,49.08,53.12,1.49,32.31,MODERATE
7372,1.37,13.5,26.82,39.87,3.59,16.92,LOW
7373,10.52,50.98,35.93,38.19,7.67,28.8,LOW
7374,10.34,35.8,44.39,16.48,3.54,22.45,LOW
7375,23.23,30.65,54.59,66.05,6.77,37.08,MODERATE
7376,15.75,45.69,43.87,39.72,19.26,32.68,MODERATE
7377,2.97,9.17,40.22,58.67,10.3,23.9,LOW
7378,100.0,55.28,61.63,40.68,4.75,57.23,ELEVATED
7379,0.43,92.37,34.49,52.59,6.05,36.9,MODERATE
7380,29.77,55.28,27.73,28.53,9.45,31.17,MODERATE
7381,23.18,13.5,45.17,43.38,7.55,27.34,LOW
7382,8.6,81.78,74.84,21.52,9.31,39.18,MODERATE
7383,20.64,28.79,49.79,22.56,7.83,26.56,LOW
7384,5.69,30.5,34.09,22.41,5.31,19.62,LOW
7385,19.88,27.8,64.25,82.95,6.21,40.9,MODERATE
7386,32.29,13.5,69.63,63.49,5.5,38.22,MODERATE
7387,55.03,9.17,40.22,58.67,10.3,36.91,MODERATE
7388,66.22,54.51,27.73,28.53,9.45,40.13,MODERATE
7389,56.68,49.18,67.09,69.3,9.98,52.78,MODERATE
7390,18.94,67.71,26.54,32.88,8.7,31.47,MODERATE
7391,25.1,13.5,44.65,72.77,3.22,32.94,MODERATE
7392,12.19,30.65,49.08,53.12,1.49,29.84,LOW
7393,31.23,77.67,44.14,84.78,4.01,49.73,MODERATE
7394,14.78,67.71,49.79,22.56,7.83,32.88,MODERATE
7395,9.18,7.4,28.14,37.62,28.48,21.2,LOW
7396,16.44,45.69,69.63,63.49,5.5,40.69,MODERATE
7397,100.0,13.5,45.96,28.05,13.05,44.46,MODERATE
7398,8.16,54.51,47.81,43.54,7.25,32.3,MODERATE
7399,3.65,13.5,37.97,85.55,7.91,29.5,LOW
7400,0.65,79.62,43.42,67.64,5.36,39.1,MODERATE
7401,24.38,55.29,43.72,62.22,4.4,39.0,MODERATE
7402,22.8,9.3,46.14,60.26,0.85,28.97,LOW
7403,18.55,44.42,55.74,73.6,6.83,40.41,MODERATE
7404,90.74,52.85,23.77,18.02,4.26,42.25,MODERATE
7405,4.88,44.42,45.14,30.75,2.65,25.68,LOW
7406,9.5,54.51,47.75,23.78,2.21,27.91,LOW
7407,9.93,44.42,44.94,41.99,4.2,29.38,LOW
7408,17.25,27.8,64.25,82.95,6.21,40.25,MODERATE
7409,31.53,45.69,44.94,41.99,4.2,35.04,MODERATE
7410,29.54,81.78,40.07,84.98,2.17,49.08,MODERATE
7411,0.62,31.05,41.04,21.17,0.05,18.81,LOW
7412,9.98,27.8,40.07,84.98,2.17,33.39,MODERATE
7413,5.79,33.91,27.73,28.53,9.45,20.9,LOW
7414,96.06,44.42,63.25,50.14,3.97,56.17,ELEVATED
7415,44.77,39.19,36.51,72.54,8.54,42.12,MODERATE
7416,12.65,35.8,26.82,39.87,3.59,24.2,LOW
7417,5.3,77.67,49.06,88.54,1.51,44.61,MODERATE
7418,31.9,81.78,62.23,24.09,4.71,42.3,MODERATE
7419,20.92,21.89,74.34,80.87,5.45,41.47,MODERATE
7420,48.78,35.8,67.09,69.3,9.98,48.13,MODERATE
7421,32.9,49.18,47.71,75.92,5.14,43.56,MODERATE
7422,11.15,54.51,43.21,37.75,6.15,30.8,MODERATE
7423,42.2,13.5,69.63,63.49,5.5,40.7,MODERATE
7424,15.96,92.37,67.74,76.58,5.54,52.16,MODERATE
7425,7.6,52.85,64.62,62.23,1.45,38.06,MODERATE
7426,20.29,38.81,45.17,43.38,7.55,31.68,MODERATE
7427,51.13,7.4,43.41,62.07,2.53,35.74,MODERATE
7428,1.3,41.92,37.97,85.55,7.91,34.6,MODERATE
7429,5.1,44.42,55.74,73.6,6.83,37.05,MODERATE
7430,5.03,27.8,50.05,54.59,6.49,28.72,LOW
7431,17.69,7.4,41.57,33.83,3.77,21.55,LOW
7432,10.26,44.85,43.21,37.75,6.15,28.65,LOW
7433,27.27,77.67,55.38,71.74,7.53,48.9,MODERATE
7434,27.79,45.61,64.25,82.95,6.21,46.44,MODERATE
7435,3.36,81.78,40.07,84.98,2.17,42.53,MODERATE
7436,4.69,77.67,27.73,28.53,9.45,29.38,LOW
7437,28.04,27.8,64.25,82.95,6.21,42.94,MODERATE
7438,6.95,27.6,49.06,88.54,1.51,35.01,MODERATE
7439,3.0,7.4,62.34,56.72,6.72,27.05,LOW
7440,7.49,50.98,43.42,67.64,5.36,35.08,MODERATE
7441,28.99,7.4,61.4,60.31,7.14,34.14,MODERATE
7442,33.87,44.85,43.21,37.75,6.15,34.55,MODERATE
7443,21.38,54.51,62.83,59.7,4.82,41.48,MODERATE
7444,12.66,27.6,37.2,33.49,4.35,23.48,LOW
7445,28.68,45.69,35.93,38.19,7.67,32.28,MODERATE
7446,7.51,28.79,40.22,58.67,10.3,28.96,LOW
7447,17.42,13.5,61.51,50.38,8.86,30.76,MODERATE
7448,5.37,32.66,67.09,69.3,9.98,36.65,MODERATE
7449,33.61,30.65,43.41,62.07,2.53,36.01,MODERATE
7450,24.5,92.37,34.49,52.59,6.05,42.92,MODERATE
7451,21.76,41.92,41.44,31.24,6.52,29.34,LOW
7452,15.06,54.51,40.22,58.67,10.3,35.99,MODERATE
7453,11.23,39.87,67.09,69.3,9.98,39.56,MODERATE
7454,3.42,49.18,38.77,75.74,3.32,34.09,MODERATE
7455,2.85,55.28,34.49,52.59,6.05,30.09,MODERATE
7456,36.94,39.87,54.59,66.05,6.77,42.35,MODERATE
7457,23.23,39.19,67.09,69.3,9.98,42.42,MODERATE
7458,37.44,28.79,66.25,44.11,5.32,37.99,MODERATE
7459,25.08,44.42,61.51,50.38,8.86,38.86,MODERATE
7460,31.3,55.29,32.94,31.9,6.06,32.76,MODERATE
7461,8.7,55.29,43.41,62.07,2.53,34.71,MODERATE
7462,0.42,55.29,52.06,66.65,0.0,34.91,MODERATE
7463,21.82,13.5,45.17,43.38,7.55,27.0,LOW
7464,14.04,50.43,44.65,72.77,3.22,37.56,MODERATE
7465,18.35,55.29,46.47,69.35,1.31,39.01,MODERATE
7466,19.48,45.61,44.39,16.48,3.54,26.7,LOW
7467,7.35,13.5,27.73,28.53,9.45,17.21,LOW
7468,24.59,52.85,23.77,18.02,4.26,25.71,LOW
7469,54.01,31.05,61.34,75.53,1.78,47.35,MODERATE
7470,3.98,54.51,74.34,80.87,5.45,43.76,MODERATE
7471,13.76,81.78,61.4,60.31,7.14,45.21,MODERATE
7472,0.36,44.85,46.74,32.43,8.08,26.11,LOW
7473,1.78,92.37,43.21,37.75,6.15,36.03,MODERATE
7474,17.42,52.85,47.81,43.54,7.25,34.28,MODERATE
7475,30.39,50.98,35.93,38.19,7.67,33.77,MODERATE
7476,23.71,33.91,44.65,72.77,3.22,36.68,MODERATE
7477,1.82,39.87,27.73,28.53,9.45,21.1,LOW
7478,38.61,39.87,61.4,60.31,7.14,43.04,MODERATE
7479,7.22,28.79,49.79,22.56,7.83,23.21,LOW
7480,9.89,81.78,46.47,69.35,1.31,42.19,MODERATE
7481,2.2,52.85,48.0,31.83,2.74,27.5,LOW
7482,17.41,31.05,45.68,70.55,5.22,34.59,MODERATE
7483,9.58,35.8,26.82,39.87,3.59,23.43,LOW
7484,26.95,39.87,35.93,38.19,7.67,30.69,MODERATE
7485,27.47,45.61,64.25,82.95,6.21,46.36,MODERATE
7486,4.0,13.5,45.17,43.38,7.55,22.54,LOW
7487,42.68,35.8,44.39,16.48,3.54,30.54,MODERATE
7488,25.55,39.87,27.73,28.53,9.45,27.03,LOW
7489,4.47,13.5,45.17,43.38,7.55,22.66,LOW
7490,12.58,9.3,63.25,50.14,3.97,28.28,LOW
7491,0.67,27.8,50.05,54.59,6.49,27.63,LOW
7492,22.78,46.27,46.43,78.47,6.48,40.9,MODERATE
7493,28.68,32.66,36.79,73.54,2.69,36.17,MODERATE
7494,1.18,27.8,50.05,54.59,6.49,27.76,LOW
7495,6.88,32.66,23.77,18.02,4.26,17.25,LOW
7496,1.42,32.66,34.3,19.13,10.61,19.17,LOW
7497,16.24,45.69,35.93,38.19,7.67,29.17,LOW
7498,33.9,30.65,67.74,76.58,5.54,44.3,MODERATE
7499,17.56,49.18,40.07,84.98,2.17,39.56,MODERATE
7500,25.06,54.69,59.46,42.01,6.98,38.54,MODERATE
7501,36.78,50.98,62.34,56.72,6.72,44.21,MODERATE
7502,30.98,55.28,27.73,28.53,9.45,31.47,MODERATE
7503,22.37,33.91,42.71,43.66,6.29,30.59,MODERATE
7504,5.37,67.71,67.74,76.58,5.54,44.58,MODERATE
7505,10.1,77.67,43.41,62.07,2.53,39.53,MODERATE
7506,1.65,35.8,55.74,73.6,6.83,34.47,MODERATE
7507,56.34,55.29,43.87,39.72,19.26,44.75,MODERATE
7508,6.54,50.43,49.28,20.61,8.21,26.93,LOW
7509,31.38,49.18,47.71,75.92,5.14,43.18,MODERATE
7510,100.0,30.65,54.8,54.62,4.34,53.66,MODERATE
7511,30.4,79.62,62.83,59.7,4.82,48.75,MODERATE
7512,5.65,41.92,41.44,31.24,6.52,25.31,LOW
7513,12.44,45.69,37.2,33.49,4.35,27.04,LOW
7514,32.56,45.61,34.09,22.41,5.31,29.36,LOW
7515,8.46,54.69,34.49,52.59,6.05,31.38,MODERATE
7516,10.47,9.3,63.25,50.14,3.97,27.75,LOW
7517,16.85,13.5,34.09,22.41,5.31,19.01,LOW
7518,13.39,50.98,43.42,67.64,5.36,36.56,MODERATE
7519,21.72,27.8,49.06,88.54,1.51,38.74,MODERATE
7520,34.24,81.03,36.79,73.54,2.69,47.24,MODERATE
7521,45.08,49.18,49.33,36.19,8.62,39.5,MODERATE
7522,18.32,39.19,55.16,54.74,3.55,34.93,MODERATE
7523,17.46,46.27,46.43,78.47,6.48,39.57,MODERATE
7524,62.14,52.85,55.16,54.74,3.55,48.62,MODERATE
7525,15.05,92.37,34.3,19.13,10.61,34.51,MODERATE
7526,13.03,55.28,62.83,59.7,4.82,39.54,MODERATE
7527,43.03,81.78,56.62,50.18,100.0,63.47,ELEVATED
7528,26.36,92.37,34.3,19.13,10.61,37.34,MODERATE
7529,35.88,30.5,41.57,33.83,3.77,30.72,MODERATE
7530,8.47,67.71,55.74,73.6,6.83,42.55,MODERATE
7531,2.8,39.19,42.71,43.66,6.29,26.76,LOW
7532,52.77,70.78,61.51,50.38,8.86,51.05,MODERATE
7533,7.32,44.42,67.09,69.3,9.98,39.49,MODERATE
7534,5.6,81.03,35.93,38.19,7.67,33.58,MODERATE
7535,43.08,32.66,67.09,69.3,9.98,46.08,MODERATE
7536,3.22,54.69,53.94,66.16,1.04,35.92,MODERATE
7537,9.84,81.03,37.97,85.55,7.91,44.56,MODERATE
7538,67.15,49.18,34.3,19.13,10.61,38.9,MODERATE
7539,17.0,67.71,26.54,32.88,8.7,30.98,MODERATE
7540,31.49,27.8,50.05,54.59,6.49,35.33,MODERATE
7541,90.65,45.69,41.04,21.17,0.05,44.25,MODERATE
7542,1.38,52.85,64.62,62.23,1.45,36.5,MODERATE
7543,1.77,81.78,61.4,60.31,7.14,42.21,MODERATE
7544,16.39,32.66,67.09,69.3,9.98,39.4,MODERATE
7545,58.07,30.65,43.41,62.07,2.53,42.12,MODERATE
7546,0.96,13.5,61.69,65.14,8.5,29.58,LOW
7547,45.17,39.19,43.72,62.22,4.4,40.98,MODERATE
7548,42.55,13.5,61.34,75.53,1.78,40.98,MODERATE
7549,27.46,55.28,44.14,84.78,4.01,44.31,MODERATE
7550,5.01,50.43,27.39,79.52,5.52,33.55,MODERATE
7551,21.68,28.79,66.25,44.11,5.32,34.05,MODERATE
7552,68.77,39.87,62.23,24.09,4.71,43.14,MODERATE
7553,20.07,45.61,56.62,50.18,100.0,50.5,MODERATE
7554,28.09,50.43,28.14,37.62,28.48,34.53,MODERATE
7555,17.97,9.17,37.97,85.55,7.91,32.22,MODERATE
7556,13.55,33.91,62.03,35.4,11.62,31.4,MODERATE
7557,15.54,54.69,53.94,66.16,1.04,39.0,MODERATE
7558,36.37,21.89,42.71,43.66,6.29,31.69,MODERATE
7559,26.93,92.37,37.2,33.49,4.35,39.99,MODERATE
7560,43.82,81.78,59.46,42.01,6.98,48.65,MODERATE
7561,11.11,41.92,41.57,33.83,3.77,26.81,LOW
7562,15.92,50.43,28.14,37.62,28.48,31.49,MODERATE
7563,1.84,50.98,67.09,69.3,9.98,39.43,MODERATE
7564,37.52,27.6,61.51,50.38,8.86,38.61,MODERATE
7565,3.08,30.5,34.09,22.41,5.31,18.97,LOW
7566,12.22,55.28,64.25,82.95,6.21,44.48,MODERATE
7567,6.33,81.78,56.62,50.18,100.0,54.3,MODERATE
7568,50.29,54.69,36.79,73.54,2.69,45.98,MODERATE
7569,26.71,46.27,46.14,60.26,0.85,37.34,MODERATE
7570,13.18,70.78,46.47,69.35,1.31,40.81,MODERATE
7571,3.74,13.5,45.17,43.38,7.55,22.48,LOW
7572,12.85,81.78,56.62,50.18,100.0,55.93,ELEVATED
7573,7.69,38.81,46.47,69.35,1.31,33.04,MODERATE
7574,28.16,54.51,41.57,33.83,3.77,33.59,MODERATE
7575,6.69,46.27,26.82,39.87,3.59,24.8,LOW
7576,13.62,92.37,67.74,76.58,5.54,51.58,MODERATE
7577,42.98,39.19,36.51,72.54,8.54,41.67,MODERATE
7578,30.44,45.69,37.2,33.49,4.35,31.54,MODERATE
7579,1.96,50.98,43.42,67.64,5.36,33.7,MODERATE
7580,0.23,39.19,53.49,50.77,10.04,30.25,MODERATE
7581,26.7,41.92,41.57,33.83,3.77,30.71,MODERATE
7582,1.34,39.87,54.59,66.05,6.77,33.45,MODERATE
7583,20.03,77.67,38.77,75.74,3.32,43.94,MODERATE
7584,20.4,30.5,43.41,62.07,2.53,32.68,MODERATE
7585,9.29,9.17,40.22,58.67,10.3,25.48,LOW
7586,37.57,41.92,37.97,85.55,7.91,43.67,MODERATE
7587,44.58,13.5,37.2,33.49,4.35,28.63,LOW
7588,18.25,22.06,38.77,75.74,3.32,32.38,MODERATE
7589,8.34,50.98,43.42,67.64,5.36,35.29,MODERATE
7590,7.42,55.29,37.2,33.49,4.35,27.7,LOW
7591,24.96,31.05,49.28,20.61,8.21,27.66,LOW
7592,6.9,7.4,41.57,33.83,3.77,18.85,LOW
7593,8.16,30.65,40.07,84.98,2.17,33.51,MODERATE
7594,48.18,81.03,40.22,58.67,10.3,49.57,MODERATE
7595,27.0,41.92,43.87,39.72,19.26,34.74,MODERATE
7596,7.09,55.28,55.38,71.74,7.53,39.38,MODERATE
7597,5.6,30.5,46.03,96.31,7.43,37.08,MODERATE
7598,8.77,54.51,47.75,23.78,2.21,27.73,LOW
7599,26.23,67.71,36.79,73.54,2.69,42.57,MODERATE
7600,2.57,67.71,69.63,63.49,5.5,41.63,MODERATE
7601,25.69,50.43,36.79,73.54,2.69,38.98,MODERATE
7602,18.41,30.5,41.57,33.83,3.77,26.35,LOW
7603,3.62,39.87,52.61,51.56,6.38,30.67,MODERATE
7604,7.16,55.28,36.69,13.35,13.11,24.82,LOW
7605,47.07,67.71,69.63,63.49,5.5,52.76,MODERATE
7606,11.02,55.28,64.25,82.95,6.21,44.18,MODERATE
7607,7.76,81.03,64.25,82.95,6.21,48.52,MODERATE
7608,52.72,27.8,34.09,22.41,5.31,30.84,MODERATE
7609,43.97,50.43,49.06,88.54,1.51,48.82,MODERATE
7610,26.31,81.03,49.06,88.54,1.51,50.53,MODERATE
7611,27.25,67.71,55.74,73.6,6.83,47.25,MODERATE
7612,1.76,45.61,42.71,43.66,6.29,27.78,LOW
7613,16.22,81.03,36.79,73.54,2.69,42.73,MODERATE
7614,5.6,21.89,43.72,62.22,4.4,27.63,LOW
7615,3.48,67.71,49.79,22.56,7.83,30.06,MODERATE
7616,11.13,52.85,64.62,62.23,1.45,38.94,MODERATE
7617,27.65,70.78,63.25,50.14,3.97,44.34,MODERATE
7618,21.55,22.06,54.8,54.62,4.34,32.33,MODERATE
7619,9.74,33.91,37.97,85.55,7.91,35.11,MODERATE
7620,10.39,28.79,62.83,59.7,4.82,33.59,MODERATE
7621,47.49,44.85,32.58,28.53,7.36,34.17,MODERATE
7622,21.93,9.17,50.05,54.59,6.49,29.22,LOW
7623,19.51,92.37,46.47,69.35,1.31,46.71,MODERATE
7624,22.75,27.6,43.21,37.75,6.15,28.32,LOW
7625,9.48,31.05,49.28,20.61,8.21,23.79,LOW
7626,62.5,55.29,46.47,69.35,1.31,50.04,MODERATE
7627,12.51,13.5,27.73,28.53,9.45,18.5,LOW
7628,7.88,54.69,54.79,31.06,8.54,31.36,MODERATE
7629,32.74,30.65,64.25,82.95,6.21,44.69,MODERATE
7630,27.46,44.85,46.74,32.43,8.08,32.88,MODERATE
7631,2.0,55.29,55.74,73.6,6.83,38.45,MODERATE
