rental_id,property_id,rental_date,monthly_rent,vacancy_days,lease_duration
8292,5598,2023-06-27,31700.0,22,12
8293,5784,2026-06-23,46300.0,7,36
8294,2125,2023-07-27,51100.0,24,11
8295,6216,2024-05-24,18200.0,8,11
8296,7550,2024-10-30,64100.0,12,11
8297,1582,2022-11-11,31100.0,32,12
8298,7958,2025-09-19,41900.0,38,36
8299,878,2026-03-15,32800.0,9,36
8300,155,2025-06-24,46700.0,11,11
8301,3578,2023-02-27,32500.0,19,36
8302,922,2026-05-29,36600.0,0,12
8303,1297,2022-10-02,28500.0,45,11
8304,408,2023-12-17,20000.0,15,11
8305,859,2024-05-19,56200.0,19,11
8306,1822,2026-04-22,25900.0,26,36
8307,1599,2022-12-26,37800.0,16,12
8308,1212,2023-05-26,40200.0,21,11
8309,759,2024-10-20,26000.0,35,11
8310,1763,2026-03-18,22700.0,17,11
8311,3266,2025-08-05,26900.0,14,12
8312,273,2024-05-27,36200.0,31,11
8313,4975,2025-01-02,21600.0,53,24
8314,5935,2026-04-28,28300.0,6,24
8315,5729,2024-10-16,27900.0,12,11
8316,4048,2023-07-31,32100.0,10,24
8317,172,2024-05-31,27000.0,41,11
8318,276,2023-08-13,43600.0,42,11
8319,2357,2023-09-09,26200.0,0,11
8320,1186,2022-10-22,48400.0,13,11
8321,1744,2025-11-29,16400.0,14,36
8322,1810,2024-08-31,53700.0,25,12
8323,425,2025-02-09,33800.0,39,11
8324,5663,2024-08-24,30200.0,23,12
8325,1237,2024-03-19,35000.0,22,11
8326,6645,2025-08-15,43900.0,25,36
8327,7933,2022-11-12,20500.0,4,24
8328,6660,2023-08-05,32100.0,42,36
8329,7849,2024-09-05,30000.0,23,12
8330,4781,2024-11-30,47200.0,43,11
8331,908,2024-12-31,34800.0,36,11
8332,4925,2025-04-29,24100.0,45,11
8333,3347,2023-10-03,31400.0,22,24
8334,5088,2025-11-04,37100.0,17,12
8335,5333,2026-06-11,25700.0,29,12
8336,6893,2023-04-18,21200.0,37,11
8337,6231,2026-05-10,48100.0,26,36
8338,6294,2023-10-29,21600.0,33,11
8339,1506,2026-02-18,34200.0,4,36
8340,3323,2024-01-25,32400.0,42,12
8341,4582,2024-09-29,36300.0,26,11
8342,2230,2025-01-05,52900.0,25,11
8343,1480,2023-05-05,32800.0,49,11
8344,3169,2023-01-30,39400.0,16,24
8345,6789,2025-11-30,33200.0,23,11
8346,3336,2025-05-18,33700.0,24,24
8347,3232,2024-03-10,38100.0,32,24
8348,1626,2025-12-03,40300.0,33,11
8349,6007,2024-08-25,73700.0,18,11
8350,4336,2022-11-20,23500.0,15,11
8351,6107,2024-09-19,64200.0,10,36
8352,4074,2022-10-24,52700.0,23,11
8353,5922,2023-12-15,16800.0,11,11
8354,1466,2023-11-16,24700.0,13,12
8355,225,2025-02-13,31500.0,43,11
8356,220,2024-02-28,19700.0,23,24
8357,4374,2022-08-21,27800.0,17,24
8358,1692,2023-10-31,49500.0,26,11
8359,4632,2025-11-04,23700.0,37,11
8360,267,2023-06-25,33000.0,17,11
8361,971,2024-03-29,30500.0,11,11
8362,4628,2024-05-25,47300.0,83,24
8363,3821,2024-06-21,40000.0,53,12
8364,6698,2025-07-28,13700.0,0,11
8365,7778,2024-12-18,37200.0,41,24
8366,2836,2025-04-05,14100.0,33,24
8367,6473,2026-02-27,18100.0,27,11
8368,5796,2024-05-03,48600.0,13,12
8369,3199,2023-05-19,26900.0,23,11
8370,486,2023-02-05,46500.0,27,11
8371,3598,2023-12-26,30200.0,17,11
8372,1384,2026-07-29,21700.0,5,12
8373,3404,2023-08-02,25700.0,11,24
8374,3969,2024-12-06,29400.0,47,12
8375,907,2025-05-10,27600.0,17,11
8376,3945,2025-06-05,24600.0,64,36
8377,942,2026-07-20,18500.0,19,11
8378,2219,2024-11-02,40000.0,14,11
8379,1945,2024-04-08,29300.0,0,24
8380,5629,2024-08-23,20200.0,28,11
8381,5579,2026-05-04,43900.0,16,12
8382,4984,2022-11-30,28700.0,36,11
8383,2447,2024-11-19,44800.0,12,24
8384,29,2025-03-10,22200.0,12,11
8385,7272,2022-10-20,25900.0,20,11
8386,35,2025-12-12,30500.0,19,36
8387,3674,2023-02-15,34100.0,29,11
8388,5638,2024-09-19,34100.0,0,12
8389,2729,2023-07-09,15200.0,0,11
8390,3448,2023-07-02,35700.0,51,11
8391,598,2023-02-27,24600.0,37,36
8392,7672,2024-10-22,62700.0,0,12
8393,3298,2025-06-29,28600.0,22,12
8394,3213,2025-04-12,25500.0,27,11
8395,921,2022-08-21,65100.0,12,36
8396,6807,2025-11-22,23700.0,39,24
8397,4180,2024-09-11,23700.0,4,11
8398,2218,2023-11-24,28300.0,8,12
8399,342,2022-08-20,67400.0,26,12
8400,4370,2026-01-31,39000.0,32,12
8401,6146,2023-04-21,37900.0,11,11
8402,1752,2023-12-27,25700.0,33,11
8403,4799,2026-01-19,25900.0,31,12
8404,4651,2023-05-29,20900.0,30,24
8405,565,2024-09-15,26200.0,31,24
8406,5373,2023-01-21,26800.0,34,11
8407,3159,2026-02-19,42200.0,28,11
8408,5573,2022-10-04,46300.0,0,11
8409,3346,2023-05-16,30700.0,44,11
8410,3651,2023-10-23,59000.0,7,11
8411,2101,2024-01-18,27400.0,50,11
8412,3990,2024-06-30,26000.0,27,12
8413,6615,2026-06-27,31900.0,16,11
8414,7656,2023-01-02,27500.0,29,11
8415,1038,2024-02-18,21800.0,19,11
8416,6608,2022-11-08,43200.0,0,12
8417,2107,2025-08-16,42700.0,6,11
8418,854,2025-04-01,57900.0,13,11
8419,1674,2022-12-30,45700.0,16,12
8420,4424,2023-10-25,32600.0,33,11
8421,3580,2024-11-27,37700.0,0,12
8422,1855,2024-12-12,40300.0,42,11
8423,3563,2023-05-24,18300.0,22,11
8424,6387,2024-03-28,44800.0,35,11
8425,6245,2025-10-09,25600.0,0,24
8426,1482,2024-02-16,40400.0,41,24
8427,6273,2026-02-21,45700.0,57,12
8428,2364,2023-12-23,53200.0,30,12
8429,1548,2024-12-07,43500.0,0,11
8430,1259,2025-04-27,26800.0,22,11
8431,1683,2025-08-04,37900.0,18,11
8432,5955,2025-01-02,59800.0,25,12
8433,3070,2025-12-19,16600.0,47,11
8434,3523,2024-12-09,29800.0,57,12
8435,4150,2024-10-05,40600.0,22,11
8436,308,2022-12-17,48700.0,14,12
8437,6284,2024-05-13,63700.0,31,11
8438,7668,2025-04-10,52100.0,32,11
8439,3620,2022-12-10,17200.0,45,11
8440,1761,2022-08-31,25600.0,48,11
8441,1727,2022-09-05,69800.0,19,11
8442,1552,2023-11-17,23800.0,61,36
8443,5610,2026-06-04,51200.0,40,12
8444,4008,2025-01-08,12600.0,16,12
8445,7232,2023-06-14,27900.0,42,24
8446,423,2023-04-15,35700.0,17,11
8447,3006,2025-12-22,47000.0,35,12
8448,3953,2026-06-20,37500.0,0,11
8449,6447,2024-11-12,31100.0,31,11
8450,4325,2025-06-30,41600.0,7,11
8451,6255,2025-10-04,32800.0,19,36
8452,7262,2026-05-18,34900.0,55,12
8453,1481,2024-02-05,40500.0,41,11
8454,3169,2024-08-05,40100.0,19,11
8455,5772,2026-04-13,15600.0,29,12
8456,3341,2023-01-15,44400.0,49,12
8457,1192,2024-04-28,29200.0,20,12
8458,7881,2023-04-01,48000.0,19,11
8459,1911,2024-12-30,55700.0,17,11
8460,1861,2023-06-19,19900.0,46,12
8461,2765,2023-03-13,21200.0,22,11
8462,7638,2025-09-06,33300.0,0,11
8463,3599,2023-10-02,28700.0,25,11
8464,1373,2024-01-17,32500.0,1,11
8465,5683,2026-06-25,79200.0,51,12
8466,7413,2022-10-20,48100.0,12,12
8467,2276,2026-02-13,62300.0,18,11
8468,1105,2026-01-26,20000.0,3,12
8469,5392,2025-11-13,20100.0,36,11
8470,5915,2022-10-19,31100.0,23,11
8471,4302,2022-11-04,57000.0,34,11
8472,6412,2026-08-08,44100.0,26,36
8473,6510,2023-06-27,30900.0,0,24
8474,7289,2026-02-15,24300.0,21,12
8475,4668,2022-12-04,56700.0,16,11
8476,2842,2026-05-08,24700.0,0,11
8477,2584,2024-08-13,9900.0,37,12
8478,7389,2024-09-20,38100.0,20,11
8479,829,2024-01-11,42100.0,25,11
8480,5489,2023-04-02,24500.0,16,11
8481,5204,2024-06-05,27300.0,8,12
8482,2075,2024-10-18,43000.0,13,11
8483,325,2024-03-09,19600.0,19,12
8484,3040,2023-01-22,30400.0,21,11
8485,921,2025-05-24,65500.0,13,11
8486,1576,2026-03-21,40400.0,43,11
8487,6222,2026-07-24,23800.0,4,11
8488,6036,2026-04-03,74700.0,15,12
8489,3587,2025-10-15,23300.0,23,11
8490,7812,2025-08-06,35700.0,28,24
8491,2711,2025-07-08,27600.0,26,24
8492,2530,2025-03-26,25500.0,12,24
8493,3422,2026-04-20,27700.0,8,11
8494,7863,2026-08-12,25600.0,26,11
8495,4340,2024-12-31,19400.0,20,36
8496,1169,2025-12-14,40100.0,22,11
8497,865,2026-05-29,16800.0,0,24
8498,370,2024-05-08,24200.0,30,12
8499,2964,2024-08-05,13900.0,0,36
8500,1115,2023-01-03,11900.0,28,12
8501,4135,2023-01-27,26000.0,15,36
8502,2083,2024-11-06,38900.0,20,11
8503,2925,2022-10-29,50700.0,17,11
8504,7693,2025-03-16,42100.0,14,12
8505,4370,2024-10-19,40400.0,24,24
8506,1896,2026-03-25,45700.0,6,11
8507,4789,2025-04-20,43200.0,23,11
8508,502,2023-02-28,40700.0,19,11
8509,7270,2025-04-22,39700.0,8,24
8510,5350,2025-03-19,35100.0,1,12
8511,3258,2023-07-22,51000.0,39,12
8512,1824,2025-05-08,36800.0,21,11
8513,3594,2026-01-03,27600.0,9,24
8514,3874,2026-05-04,29400.0,27,11
8515,5384,2023-06-01,32600.0,24,11
8516,4224,2023-05-13,47500.0,21,11
8517,1019,2024-01-23,26700.0,0,12
8518,5549,2026-02-18,28400.0,26,12
8519,6825,2024-08-31,43000.0,41,24
8520,7044,2024-08-12,29400.0,27,11
8521,5248,2025-07-07,54500.0,50,24
8522,4573,2023-03-06,36300.0,25,12
8523,6845,2024-05-08,41100.0,10,24
8524,1482,2023-03-28,43700.0,8,24
8525,1790,2023-02-04,32000.0,22,11
8526,2331,2023-10-09,40400.0,53,24
8527,4908,2025-04-14,16000.0,21,11
8528,4764,2025-01-12,29200.0,7,36
8529,7234,2024-11-07,24500.0,22,11
8530,3004,2025-05-20,32600.0,18,11
8531,7018,2025-06-09,29000.0,49,11
8532,3822,2026-08-14,28500.0,26,36
8533,7765,2025-11-23,26300.0,23,11
8534,7827,2026-01-06,42100.0,23,11
8535,3428,2026-02-27,34900.0,7,11
8536,1915,2025-06-13,37100.0,21,11
8537,6350,2025-03-02,12800.0,34,11
8538,4638,2024-11-30,38900.0,26,12
8539,3891,2024-04-02,43700.0,46,12
8540,6104,2024-10-28,19900.0,26,11
8541,2023,2026-07-02,28600.0,30,11
8542,711,2024-01-26,37400.0,28,36
8543,1342,2024-01-04,44000.0,28,36
8544,3033,2022-12-28,15300.0,15,12
8545,5782,2023-03-13,28100.0,18,11
8546,3008,2022-10-30,52600.0,31,11
8547,4895,2023-07-03,43100.0,22,11
8548,2351,2024-04-27,17800.0,9,11
8549,3275,2024-09-16,30000.0,47,11
8550,5415,2024-04-02,45100.0,61,11
8551,7358,2023-09-24,49700.0,0,12
8552,6692,2023-01-17,22300.0,20,12
8553,5854,2025-05-22,42900.0,10,12
8554,5853,2024-11-10,37000.0,30,36
8555,127,2022-09-08,38400.0,4,24
8556,5725,2023-08-27,40100.0,39,11
8557,1219,2025-10-26,11200.0,3,11
8558,2697,2024-04-05,33400.0,23,12
8559,4493,2022-10-21,11400.0,10,12
8560,4007,2024-10-18,32700.0,16,36
8561,7966,2022-12-08,31200.0,36,36
8562,1397,2025-01-28,39200.0,32,36
8563,1041,2026-04-06,18400.0,19,12
8564,6590,2023-08-29,54400.0,28,11
8565,6951,2025-11-07,34200.0,17,12
8566,6815,2024-11-03,39300.0,1,11
8567,6828,2023-07-30,29700.0,6,11
8568,4173,2024-05-01,55100.0,39,24
8569,4618,2023-12-08,49100.0,35,12
8570,4643,2023-10-03,52900.0,23,36
8571,696,2026-02-18,51900.0,0,12
8572,3714,2022-10-02,12800.0,12,24
8573,2954,2024-04-01,16100.0,39,24
8574,6514,2024-12-29,39700.0,20,36
8575,1494,2025-11-17,35300.0,27,12
8576,4180,2025-08-05,23200.0,41,11
8577,2312,2025-12-12,41600.0,32,11
8578,4274,2026-04-13,33600.0,33,12
8579,2905,2022-10-09,36400.0,13,11
8580,1806,2025-12-11,13500.0,11,24
8581,4274,2025-05-27,32500.0,4,24
8582,6167,2024-06-17,25500.0,34,11
8583,3644,2023-12-30,20400.0,0,11
8584,2158,2024-05-12,19200.0,21,11
8585,5889,2024-11-11,46600.0,9,36
8586,4866,2025-05-15,22600.0,0,12
8587,636,2025-03-08,31000.0,2,11
8588,4253,2026-04-17,19000.0,33,11
8589,3497,2024-01-10,20400.0,23,12
8590,7234,2025-04-01,26200.0,2,24
8591,5126,2024-07-31,35300.0,42,36
8592,1406,2023-03-14,63100.0,41,12
8593,1209,2026-07-25,32100.0,26,11
8594,5832,2022-12-12,28300.0,0,11
8595,498,2023-03-17,48800.0,28,11
8596,3817,2025-02-08,55700.0,0,11
8597,6099,2022-09-12,41800.0,20,11
8598,3618,2025-02-11,22400.0,26,11
8599,3377,2024-06-13,25900.0,16,11
8600,1984,2026-01-26,33400.0,13,11
8601,4512,2025-03-27,28500.0,0,12
8602,6903,2026-04-07,37800.0,33,11
8603,5126,2023-05-08,33800.0,3,24
8604,1924,2026-01-09,44200.0,31,11
8605,5020,2025-05-01,31400.0,34,11
8606,3058,2025-02-21,11400.0,25,11
8607,5708,2023-10-14,34300.0,24,36
8608,3235,2024-04-04,16500.0,18,11
8609,5543,2024-03-12,30000.0,0,24
8610,4883,2022-12-23,15700.0,25,11
8611,4634,2025-01-13,46700.0,8,11
8612,693,2024-01-06,19100.0,28,11
8613,5372,2022-10-24,18200.0,9,11
8614,1099,2024-03-12,58300.0,0,11
8615,5674,2026-01-22,34900.0,0,11
8616,2439,2023-10-11,36700.0,48,11
8617,2446,2023-03-11,26200.0,29,12
8618,2753,2026-07-22,48300.0,19,11
8619,1401,2024-03-27,27500.0,25,12
8620,4851,2024-07-05,44100.0,43,11
8621,4444,2023-10-22,41900.0,41,12
8622,2204,2025-06-25,63300.0,7,12
8623,2637,2026-03-12,32300.0,18,11
8624,7411,2023-11-30,26700.0,27,11
8625,4495,2026-04-05,41200.0,63,11
8626,2207,2023-03-04,27900.0,5,11
8627,5832,2025-10-05,30100.0,32,36
8628,3328,2025-05-18,48200.0,31,12
8629,6624,2023-02-25,34500.0,6,12
8630,3819,2025-11-10,14500.0,19,11
8631,6375,2026-06-18,68400.0,33,11
8632,3918,2022-12-21,26100.0,26,11
8633,6917,2025-09-01,78400.0,21,11
8634,1664,2024-03-07,52600.0,14,11
8635,3556,2025-09-16,36500.0,0,11
8636,28,2024-10-17,47300.0,16,12
8637,7232,2024-05-17,26500.0,12,12
8638,2029,2025-09-15,52300.0,30,36
8639,5779,2023-11-13,28700.0,46,12
8640,4247,2024-09-20,72600.0,38,36
8641,1556,2023-09-18,28500.0,22,24
8642,299,2026-05-26,46500.0,15,11
8643,2230,2026-02-20,52700.0,0,11
8644,3485,2025-01-04,23000.0,33,24
8645,2347,2025-02-27,28300.0,31,12
8646,7318,2025-10-11,40200.0,29,11
8647,2654,2024-04-14,21700.0,37,11
8648,919,2025-03-27,38800.0,24,12
8649,6187,2023-02-18,28500.0,20,11
8650,1125,2024-02-10,55100.0,3,12
8651,1715,2023-04-06,18000.0,10,11
8652,2948,2024-08-16,23000.0,22,11
8653,5406,2024-08-06,25000.0,46,11
8654,4976,2025-05-15,47200.0,19,12
8655,5745,2022-10-24,32400.0,0,12
8656,1409,2022-11-19,33500.0,35,24
8657,1276,2024-02-02,27100.0,36,36
8658,3823,2026-05-16,42100.0,38,11
8659,5773,2026-06-10,34900.0,13,11
8660,4338,2023-06-17,65400.0,13,11
8661,6206,2025-07-02,21800.0,53,24
8662,1292,2023-03-23,31800.0,14,11
8663,1951,2023-03-24,43500.0,22,12
8664,7188,2023-05-08,39900.0,33,36
8665,6625,2023-06-12,27000.0,34,11
8666,5993,2023-03-29,38000.0,0,36
8667,1084,2025-12-11,51500.0,36,36
8668,2810,2024-03-12,48100.0,6,12
8669,2093,2022-10-08,26300.0,50,12
8670,6244,2024-09-19,71800.0,34,11
8671,4347,2025-08-12,33800.0,30,12
8672,2530,2024-09-21,27700.0,29,12
8673,4110,2025-02-09,28700.0,43,11
8674,4709,2025-01-12,42300.0,22,12
8675,3275,2026-02-23,30700.0,45,11
8676,4691,2024-06-11,65800.0,34,11
8677,3637,2023-01-24,17700.0,9,11
8678,4544,2026-06-16,32100.0,21,11
8679,6158,2022-11-10,16700.0,33,11
8680,1800,2025-09-21,38400.0,10,36
8681,221,2022-09-01,39000.0,23,12
8682,6161,2024-01-27,19200.0,16,11
8683,6165,2025-07-24,25600.0,9,11
8684,4926,2023-07-18,44500.0,30,11
8685,7346,2023-06-07,16400.0,25,24
8686,4729,2022-12-26,48200.0,42,11
8687,7503,2025-07-05,33400.0,39,12
8688,5741,2024-09-10,23000.0,41,24
8689,2955,2024-02-13,41800.0,44,12
8690,1702,2024-04-15,41200.0,23,24
8691,7363,2023-12-14,22700.0,27,11
8692,4079,2026-06-23,29600.0,19,24
8693,4681,2025-02-16,37600.0,11,11
8694,3048,2023-10-14,29800.0,28,24
8695,1913,2023-03-26,20100.0,13,11
8696,7167,2023-03-26,23700.0,29,24
8697,1494,2025-07-15,38900.0,42,11
8698,5644,2025-06-23,45700.0,15,11
8699,7872,2022-08-29,33300.0,18,12
8700,347,2022-12-22,26700.0,15,11
8701,45,2023-03-22,36200.0,0,11
8702,7974,2026-02-23,23900.0,0,12
8703,2113,2023-09-19,38100.0,13,24
8704,5877,2023-09-01,51200.0,3,11
8705,7391,2025-08-11,32000.0,47,11
8706,6108,2025-07-15,25900.0,27,12
8707,7168,2025-10-21,41500.0,13,11
8708,6322,2023-09-28,36300.0,18,12
8709,1548,2025-06-05,45100.0,60,12
8710,2655,2025-10-30,38500.0,33,36
8711,6567,2023-10-04,37500.0,40,24
8712,1022,2022-10-04,51200.0,87,11
8713,1056,2026-03-31,38900.0,27,11
8714,6830,2026-05-04,23700.0,32,11
8715,2085,2024-07-29,31100.0,24,11
8716,7050,2023-07-10,22000.0,0,24
8717,276,2025-05-30,42000.0,18,11
8718,5164,2025-11-01,40000.0,15,12
8719,2705,2023-06-03,39700.0,18,12
8720,1819,2026-01-02,36600.0,43,12
8721,4580,2024-06-30,12800.0,9,12
8722,5569,2025-12-21,24800.0,14,11
8723,485,2024-12-31,32900.0,2,36
8724,6287,2024-10-22,12200.0,10,12
8725,524,2025-05-22,32300.0,46,11
8726,4386,2023-11-06,38900.0,19,11
8727,1219,2025-08-28,11300.0,21,12
8728,7847,2023-01-08,22400.0,24,12
8729,2727,2023-02-03,32200.0,28,36
8730,5374,2026-05-10,68300.0,7,12
8731,6430,2023-03-23,20500.0,0,12
8732,1442,2023-01-02,74200.0,2,11
8733,3360,2024-08-07,38400.0,0,11
8734,274,2026-05-24,45900.0,10,11
8735,143,2026-02-04,59500.0,0,11
8736,7937,2026-03-28,21800.0,31,36
8737,6135,2024-09-13,14500.0,20,36
8738,5303,2024-08-22,35400.0,31,12
8739,6527,2025-03-31,31400.0,5,36
8740,3414,2026-06-22,33700.0,41,11
8741,802,2025-11-06,25200.0,17,24
8742,6353,2024-11-25,36000.0,27,11
8743,1719,2023-03-28,26000.0,29,11
8744,632,2023-11-16,27500.0,30,24
8745,3931,2026-07-12,41600.0,34,24
8746,3761,2024-01-04,46300.0,5,11
8747,2629,2024-06-26,22100.0,21,24
8748,7066,2025-09-21,33200.0,23,12
8749,5146,2025-08-26,37500.0,29,24
8750,7949,2024-05-16,60100.0,60,11
8751,7653,2023-07-03,43600.0,41,11
8752,3340,2023-12-18,27100.0,42,12
8753,5330,2024-08-25,22800.0,10,11
8754,4819,2024-06-09,23100.0,27,36
8755,5242,2023-10-06,25500.0,18,24
8756,67,2026-05-30,27200.0,26,11
8757,7821,2024-01-08,22600.0,46,11
8758,4386,2023-02-22,40700.0,9,24
8759,7689,2023-06-27,42200.0,47,24
8760,7062,2025-06-11,61700.0,22,24
8761,4722,2024-08-22,19100.0,16,11
8762,5199,2026-06-08,32900.0,21,12
8763,1168,2023-03-17,44400.0,14,11
8764,2365,2025-08-18,58800.0,15,11
8765,5854,2026-08-08,44500.0,27,36
8766,2588,2025-12-05,29700.0,33,11
8767,3665,2023-03-25,13000.0,24,24
8768,7621,2023-11-17,40900.0,36,36
8769,1215,2025-08-16,48100.0,44,11
8770,4575,2023-02-23,46200.0,23,24
8771,4855,2023-12-03,12300.0,1,12
8772,3421,2023-12-10,48900.0,14,11
8773,557,2022-11-26,69500.0,4,11
8774,5308,2024-06-30,12400.0,23,11
8775,7833,2024-09-27,26800.0,32,11
8776,4181,2024-11-10,33300.0,31,11
8777,73,2023-05-19,52500.0,34,24
8778,6588,2022-09-25,50500.0,16,11
8779,199,2022-10-26,40100.0,13,12
8780,3279,2023-08-19,48100.0,44,11
8781,1821,2023-12-24,38700.0,15,12
8782,580,2023-07-22,34900.0,35,11
8783,805,2025-07-30,21100.0,7,36
8784,1675,2023-05-19,20000.0,11,11
8785,1873,2026-06-25,44200.0,22,11
8786,1897,2023-04-09,18500.0,35,11
8787,5729,2026-08-01,28900.0,18,11
8788,1202,2024-05-25,29500.0,6,12
8789,3828,2024-07-10,26300.0,28,12
8790,3357,2024-02-25,56400.0,17,36
8791,179,2024-02-24,31800.0,28,24
8792,2294,2022-10-23,13900.0,27,11
8793,4180,2023-02-23,25900.0,23,11
8794,747,2024-10-25,17800.0,27,11
8795,6363,2024-08-12,27800.0,46,11
8796,814,2023-12-01,22600.0,53,24
8797,7759,2025-06-02,32700.0,3,11
8798,802,2024-08-20,22800.0,16,12
8799,2858,2022-12-13,47300.0,23,11
8800,7504,2025-04-17,14700.0,45,11
8801,4405,2022-11-09,52700.0,12,12
8802,4693,2024-07-10,30100.0,51,12
8803,7451,2023-06-19,44000.0,13,12
8804,6954,2025-05-15,26500.0,16,11
8805,3156,2025-12-02,24200.0,60,36
8806,5877,2025-07-02,51200.0,40,24
8807,2985,2024-03-11,28500.0,25,36
8808,744,2024-01-27,46900.0,30,11
8809,1157,2023-05-23,24000.0,29,12
8810,3529,2024-02-13,22300.0,33,12
8811,1641,2025-08-19,24200.0,18,11
8812,3866,2023-03-07,42500.0,46,11
8813,2806,2023-02-23,6500.0,14,11
8814,3246,2025-04-05,33500.0,22,36
8815,4796,2022-10-09,24100.0,25,12
8816,7913,2025-12-31,16500.0,13,12
8817,3003,2025-06-25,58600.0,17,11
8818,7147,2026-05-25,40800.0,9,11
8819,1243,2023-08-30,71400.0,10,24
8820,327,2026-06-14,51900.0,58,11
8821,5188,2023-07-07,46500.0,23,24
8822,5970,2025-03-05,31700.0,0,11
8823,1892,2023-02-13,46700.0,31,11
8824,7252,2025-11-08,28200.0,44,36
8825,1523,2022-12-17,40800.0,36,11
8826,911,2026-04-28,52100.0,18,24
8827,1421,2024-01-21,43000.0,50,24
8828,3472,2024-12-30,33200.0,25,12
8829,4336,2026-02-07,24300.0,29,12
8830,4583,2024-02-29,42300.0,34,36
8831,2314,2023-11-09,17400.0,29,11
8832,3515,2025-06-19,36700.0,33,24
8833,2423,2023-11-18,20100.0,26,12
8834,3158,2026-05-12,20900.0,3,24
8835,4413,2023-06-27,20800.0,42,11
8836,1549,2025-01-05,57900.0,36,12
8837,7247,2025-01-30,33500.0,41,11
8838,7873,2024-07-19,18400.0,44,12
8839,6459,2025-11-16,36200.0,0,24
8840,6550,2025-05-14,19400.0,51,11
8841,7240,2024-01-31,41200.0,48,11
8842,5709,2023-07-17,14200.0,50,11
8843,2984,2023-08-10,27900.0,28,12
8844,5855,2023-09-28,25300.0,7,11
8845,7845,2024-12-15,32900.0,21,11
8846,7868,2024-06-08,52800.0,29,11
8847,6752,2025-02-14,46400.0,16,12
8848,2403,2026-01-01,54200.0,20,36
8849,1195,2024-07-02,35400.0,37,11
8850,111,2023-01-01,32100.0,24,11
8851,5224,2025-08-19,35000.0,1,11
8852,4431,2025-08-14,36800.0,48,11
8853,5934,2025-10-19,18200.0,47,36
8854,3740,2023-11-05,28700.0,38,12
8855,3881,2023-10-24,57100.0,35,11
8856,1794,2025-01-12,53900.0,18,12
8857,7918,2024-08-14,27100.0,19,36
8858,7825,2025-08-03,26700.0,17,12
8859,6883,2024-10-20,38600.0,8,11
8860,1612,2024-01-22,65400.0,23,12
8861,1325,2024-11-02,22000.0,0,11
8862,3862,2024-04-14,9600.0,46,36
8863,2270,2022-11-28,32300.0,36,11
8864,990,2024-10-03,28800.0,41,12
8865,1053,2024-08-29,21400.0,18,24
8866,7476,2025-12-26,26200.0,41,12
8867,7848,2024-07-15,51700.0,26,11
8868,2650,2024-03-31,37100.0,26,36
8869,6836,2026-06-05,25500.0,40,11
8870,4086,2026-08-14,73800.0,17,24
8871,4719,2025-11-13,15500.0,33,12
8872,931,2023-02-27,45400.0,29,24
8873,6492,2024-02-06,34100.0,8,12
8874,2230,2024-12-30,49500.0,39,12
8875,6565,2024-08-18,39100.0,7,11
8876,3275,2023-08-27,30300.0,15,11
8877,6167,2024-06-16,26900.0,27,24
8878,1494,2026-07-18,36300.0,14,11
8879,6093,2023-07-06,14800.0,23,11
8880,6976,2023-02-22,35100.0,33,24
8881,7473,2026-03-31,47900.0,24,24
8882,2430,2024-12-19,46300.0,40,11
8883,7864,2022-10-24,30100.0,36,11
8884,3538,2026-04-24,35800.0,16,11
8885,7436,2023-06-29,28900.0,42,11
8886,7189,2023-04-11,15900.0,14,12
8887,3637,2023-05-19,16700.0,38,24
8888,1336,2026-02-12,52800.0,0,11
8889,5106,2023-12-02,18700.0,19,11
8890,5309,2024-11-10,34700.0,28,11
8891,1217,2026-05-08,32400.0,53,11
8892,5427,2024-05-22,26700.0,1,12
8893,6352,2023-10-17,28400.0,23,11
8894,7242,2023-06-18,29900.0,57,11
8895,7928,2023-02-07,18000.0,0,36
8896,700,2023-11-19,80100.0,34,36
8897,6293,2026-05-26,68900.0,12,11
8898,4767,2025-08-01,36000.0,16,12
8899,1235,2026-03-31,22000.0,19,12
8900,1937,2023-07-04,33100.0,13,12
8901,7543,2024-03-21,26900.0,32,12
8902,5034,2024-06-26,37900.0,33,12
8903,5568,2024-06-21,32400.0,36,11
8904,6455,2025-07-11,61700.0,18,36
8905,1853,2024-08-14,29500.0,7,24
8906,3259,2022-08-29,30200.0,22,11
8907,3885,2022-09-15,22100.0,6,24
8908,5293,2024-03-30,39000.0,22,11
8909,5567,2024-04-11,36900.0,21,11
8910,7200,2026-08-17,26700.0,32,12
8911,1682,2025-09-06,35500.0,22,36
8912,4061,2024-03-29,36000.0,0,11
8913,2777,2022-08-25,55100.0,18,12
8914,191,2026-07-02,17100.0,2,11
8915,5438,2024-02-22,30000.0,17,24
8916,1366,2025-07-02,45200.0,28,12
8917,4911,2023-04-13,19900.0,24,12
8918,3179,2026-08-08,39200.0,20,24
8919,382,2026-01-16,20700.0,3,24
8920,4586,2023-02-11,22700.0,47,12
8921,3918,2026-07-02,27700.0,50,12
8922,6515,2025-10-13,49600.0,0,36
8923,625,2025-03-19,20100.0,24,24
8924,5761,2023-02-21,24200.0,21,24
8925,2381,2024-12-15,28800.0,27,11
8926,6273,2026-05-06,47500.0,57,11
8927,1793,2026-01-25,69800.0,41,11
8928,469,2024-08-24,42300.0,66,11
8929,7551,2026-02-04,8700.0,14,11
