property_id,project_id,property_type,bedrooms,bathrooms,area_sqft,floor,total_floors,age_years,parking,furnishing,asking_price,monthly_rent
6401,117,Apartment,3,3,1229,0,25,2,1,Unfurnished,11069000.0,30600.0
6402,368,Apartment,1,1,648,0,21,4,1,Semi-Furnished,7339000.0,24800.0
6403,484,Studio,1,1,1121,13,14,5,1,Semi-Furnished,10912000.0,37900.0
6404,83,Studio,2,1,691,1,8,2,2,Fully-Furnished,6614000.0,21000.0
6405,254,Apartment,3,2,1353,11,12,0,1,Unfurnished,16504000.0,40700.0
6406,265,Penthouse,2,1,1107,27,20,1,0,Unfurnished,10112000.0,30900.0
6407,414,Penthouse,3,3,1641,24,27,5,1,Unfurnished,14424000.0,27300.0
6408,274,Apartment,3,2,1208,7,26,0,1,Semi-Furnished,14799000.0,60300.0
6409,107,Studio,2,2,932,18,15,3,0,Semi-Furnished,9432000.0,18000.0
6410,115,Villa,5,4,1609,0,31,0,0,Semi-Furnished,20102000.0,42800.0
6411,333,Penthouse,2,2,1100,26,21,1,1,Semi-Furnished,9451000.0,31700.0
6412,179,Row House,3,2,1272,14,22,2,1,Fully-Furnished,17538000.0,44400.0
6413,53,Apartment,1,1,582,11,15,4,1,Semi-Furnished,6855000.0,11300.0
6414,124,Row House,2,2,1252,23,33,1,1,Unfurnished,11580000.0,28300.0
6415,490,Apartment,1,1,659,10,20,5,0,Unfurnished,6152000.0,16300.0
6416,164,Apartment,1,1,707,8,6,5,1,Unfurnished,8761000.0,14400.0
6417,423,Apartment,2,2,1149,5,33,2,1,Fully-Furnished,11937000.0,49100.0
6418,66,Row House,3,3,1197,24,5,1,1,Unfurnished,16101000.0,43000.0
6419,223,Apartment,2,1,1236,11,17,5,0,Semi-Furnished,12786000.0,40800.0
6420,172,Apartment,3,2,1274,2,23,2,2,Fully-Furnished,10295000.0,26900.0
6421,202,Villa,2,1,1204,15,11,0,1,Fully-Furnished,12610000.0,37600.0
6422,426,Penthouse,3,3,1293,1,27,4,1,Unfurnished,14904000.0,54400.0
6423,339,Apartment,3,3,1318,5,19,3,1,Unfurnished,16449000.0,50000.0
6424,337,Penthouse,3,3,1429,6,4,3,2,Semi-Furnished,13411000.0,
6425,111,Apartment,1,1,870,16,27,1,2,Semi-Furnished,9202000.0,34100.0
6426,382,Villa,2,2,984,21,15,1,0,Fully-Furnished,9040000.0,23400.0
6427,157,Row House,2,1,891,5,11,3,1,Semi-Furnished,7704000.0,23800.0
6428,87,Apartment,1,1,565,7,32,2,1,Semi-Furnished,6315000.0,14300.0
6429,221,Apartment,3,2,1264,12,17,4,1,Unfurnished,13764000.0,47400.0
6430,261,Apartment,2,1,1168,3,27,2,1,Semi-Furnished,11941000.0,20000.0
6431,32,Row House,2,1,1115,11,15,5,0,Fully-Furnished,10268000.0,31200.0
6432,76,Penthouse,3,3,1272,9,31,5,1,Fully-Furnished,14738000.0,57100.0
6433,220,Villa,2,2,859,20,31,1,0,Semi-Furnished,8144000.0,17400.0
6434,466,Apartment,2,1,827,14,14,2,1,Fully-Furnished,9961000.0,31400.0
6435,124,Studio,4,4,1613,17,17,1,0,Fully-Furnished,14681000.0,44800.0
6436,344,Studio,3,2,1045,11,21,3,1,Semi-Furnished,11335000.0,21200.0
6437,1,Row House,3,3,1265,4,25,1,2,Semi-Furnished,8236000.0,21900.0
6438,189,Row House,3,2,1494,16,34,1,1,Unfurnished,16604000.0,54000.0
6439,249,Apartment,3,2,1319,15,15,3,1,Semi-Furnished,13241000.0,25700.0
6440,337,Apartment,2,2,1155,3,7,3,1,Semi-Furnished,11452000.0,17900.0
6441,121,Apartment,2,2,941,2,11,1,1,Fully-Furnished,8166000.0,25200.0
6442,123,Apartment,3,3,1397,12,28,1,2,Unfurnished,15644000.0,32400.0
6443,483,Apartment,2,1,1107,12,24,5,1,Unfurnished,11080000.0,21400.0
6444,245,Apartment,5,4,1614,24,21,2,0,Fully-Furnished,19197000.0,62100.0
6445,100,Apartment,4,3,1606,24,21,2,1,Semi-Furnished,17207000.0,40100.0
6446,154,Apartment,2,2,1082,15,14,1,1,Unfurnished,12744000.0,24500.0
6447,118,Villa,3,2,1301,7,23,0,1,Unfurnished,11335000.0,29100.0
6448,297,Apartment,2,2,918,0,27,2,2,Unfurnished,7417000.0,25400.0
6449,285,Apartment,3,3,1522,0,21,2,2,Unfurnished,14645000.0,48000.0
6450,483,Studio,3,2,972,16,6,5,1,Unfurnished,6272000.0,21500.0
6451,280,Apartment,2,2,850,21,23,1,0,Semi-Furnished,8586000.0,21000.0
6452,172,Apartment,3,3,1258,10,26,2,1,Semi-Furnished,13406000.0,41100.0
6453,356,Studio,3,2,1337,4,12,2,2,Unfurnished,13320000.0,37600.0
6454,254,Studio,3,3,1431,28,5,0,2,Unfurnished,12923000.0,34800.0
6455,210,Penthouse,3,3,1166,12,32,3,1,Unfurnished,17196000.0,64600.0
6456,364,Apartment,3,3,1095,5,5,0,1,Unfurnished,11398000.0,28200.0
6457,410,Row House,3,3,1185,8,18,4,2,Semi-Furnished,11457000.0,31000.0
6458,368,Villa,5,5,2058,8,19,4,2,Semi-Furnished,21542000.0,79100.0
6459,381,Apartment,3,3,1078,24,15,0,1,Semi-Furnished,15205000.0,37400.0
6460,172,Row House,4,3,1383,25,8,2,2,Unfurnished,12516000.0,30400.0
6461,40,Apartment,1,1,598,0,26,3,0,Semi-Furnished,8544000.0,18900.0
6462,6,Apartment,1,1,1188,25,18,4,0,Semi-Furnished,12685000.0,39900.0
6463,467,Apartment,4,3,1736,11,29,4,0,Semi-Furnished,19990000.0,55000.0
6464,107,Studio,1,1,763,0,26,3,1,Semi-Furnished,9387000.0,25000.0
6465,94,Apartment,1,1,576,18,27,3,2,Semi-Furnished,6005000.0,17800.0
6466,427,Apartment,2,1,1270,6,4,0,1,Semi-Furnished,15314000.0,40500.0
6467,385,Villa,3,2,1527,14,5,1,1,Semi-Furnished,16832000.0,61300.0
6468,208,Row House,2,2,1033,12,23,3,1,Unfurnished,12143000.0,35300.0
6469,339,Apartment,5,5,2043,8,20,3,1,Semi-Furnished,20653000.0,55600.0
6470,286,Studio,3,2,1652,27,13,3,0,Semi-Furnished,19768000.0,67100.0
6471,305,Apartment,2,2,846,10,17,1,2,Semi-Furnished,9882000.0,23400.0
6472,405,Apartment,1,1,675,2,8,3,1,Fully-Furnished,8342000.0,21600.0
6473,263,Apartment,2,1,520,21,25,3,2,Fully-Furnished,5414000.0,16800.0
6474,38,Apartment,2,1,866,7,9,2,1,Fully-Furnished,10995000.0,31500.0
6475,99,Villa,4,4,1520,10,26,3,0,Semi-Furnished,14173000.0,27000.0
6476,60,Penthouse,2,1,859,6,6,1,1,Unfurnished,8857000.0,30400.0
6477,21,Villa,3,3,1253,26,26,4,2,Semi-Furnished,13222000.0,16600.0
6478,37,Row House,2,2,927,27,6,4,1,Fully-Furnished,9087000.0,18400.0
6479,39,Row House,1,1,739,10,10,2,0,Fully-Furnished,9342000.0,18400.0
6480,343,Studio,1,1,749,11,21,3,1,Semi-Furnished,9281000.0,29200.0
6481,410,Apartment,3,3,1416,21,13,4,1,Fully-Furnished,9874000.0,26700.0
6482,92,Apartment,4,4,1587,23,33,2,1,Semi-Furnished,16580000.0,46400.0
6483,492,Apartment,1,1,459,16,9,3,2,Semi-Furnished,4339000.0,15000.0
6484,474,Apartment,3,3,1207,23,31,5,1,Fully-Furnished,9665000.0,26100.0
6485,193,Row House,5,5,2172,28,17,4,1,Unfurnished,23158000.0,50200.0
6486,65,Apartment,1,1,994,23,13,3,1,Unfurnished,11027000.0,35100.0
6487,293,Row House,3,3,1623,27,20,2,1,Fully-Furnished,13565000.0,50900.0
6488,328,Apartment,2,1,1145,19,8,4,2,Unfurnished,10535000.0,
6489,285,Apartment,3,3,1616,3,12,2,1,Semi-Furnished,16091000.0,40100.0
6490,314,Penthouse,2,2,1005,20,24,3,2,Unfurnished,8610000.0,31200.0
6491,477,Apartment,1,1,487,1,27,2,0,Unfurnished,5727000.0,17800.0
6492,87,Apartment,3,3,1250,4,22,2,1,Unfurnished,12189000.0,34500.0
6493,486,Apartment,2,1,1397,10,19,3,0,Semi-Furnished,13111000.0,32200.0
6494,389,Apartment,3,2,1528,3,4,5,1,Unfurnished,16399000.0,55700.0
6495,478,Apartment,2,2,1066,6,16,5,1,Unfurnished,10401000.0,21500.0
6496,158,Apartment,3,3,1097,16,25,5,1,Fully-Furnished,10861000.0,30900.0
6497,406,Apartment,2,1,1089,0,24,1,0,Semi-Furnished,11806000.0,33100.0
6498,221,Apartment,5,4,2187,14,19,4,2,Unfurnished,20455000.0,46800.0
6499,25,Row House,4,3,1486,2,28,5,1,Unfurnished,15943000.0,28800.0
6500,456,Apartment,2,1,1468,3,26,3,1,Unfurnished,13228000.0,33600.0
6501,279,Apartment,2,1,974,15,16,4,2,Semi-Furnished,10062000.0,23200.0
6502,117,Villa,4,3,1329,25,28,2,1,Unfurnished,14425000.0,27200.0
6503,479,Studio,1,1,1161,7,6,2,0,Unfurnished,8349000.0,32100.0
6504,196,Apartment,3,3,1153,13,18,4,2,Fully-Furnished,13200000.0,37600.0
6505,331,Row House,2,2,732,3,5,3,2,Unfurnished,10772000.0,27000.0
6506,246,Studio,3,3,861,28,17,2,0,Semi-Furnished,6847000.0,12700.0
6507,420,Apartment,1,1,931,24,12,4,0,Fully-Furnished,10318000.0,36200.0
6508,262,Apartment,3,3,1186,17,23,0,1,Fully-Furnished,12985000.0,
6509,390,Villa,3,3,1237,29,34,5,1,Unfurnished,14525000.0,35200.0
6510,335,Apartment,3,3,1113,17,18,2,1,Unfurnished,11986000.0,30600.0
6511,480,Row House,4,4,1483,11,13,0,2,Semi-Furnished,15058000.0,53200.0
6512,52,Apartment,1,1,332,21,11,3,1,Unfurnished,4131000.0,10000.0
6513,163,Apartment,4,3,1345,5,21,2,0,Unfurnished,12272000.0,31800.0
6514,173,Penthouse,3,3,1286,27,30,3,1,Unfurnished,10796000.0,37300.0
6515,329,Villa,3,2,1188,14,27,2,1,Semi-Furnished,14390000.0,47500.0
6516,249,Penthouse,2,2,848,8,16,3,2,Unfurnished,9133000.0,23600.0
6517,430,Apartment,2,2,890,3,14,5,1,Semi-Furnished,11667000.0,34300.0
6518,217,Apartment,2,2,1031,0,11,4,1,Fully-Furnished,13285000.0,27600.0
6519,414,Studio,1,1,664,18,24,5,1,Semi-Furnished,7263000.0,22100.0
6520,10,Apartment,1,1,1076,23,13,3,1,Unfurnished,8438000.0,31300.0
6521,41,Row House,4,4,1552,18,11,1,2,Unfurnished,15004000.0,46700.0
6522,286,Penthouse,3,2,1723,0,18,3,1,Unfurnished,22278000.0,
6523,191,Apartment,3,3,1076,0,13,4,1,Semi-Furnished,12622000.0,
6524,220,Row House,4,4,1472,19,6,1,1,Unfurnished,13056000.0,39900.0
6525,47,Apartment,2,1,1406,29,12,2,1,Unfurnished,13077000.0,37100.0
6526,25,Villa,2,1,729,3,17,5,1,Unfurnished,6681000.0,20700.0
6527,455,Studio,2,2,1037,11,12,3,1,Semi-Furnished,12297000.0,29200.0
6528,171,Apartment,2,2,1044,9,13,2,2,Semi-Furnished,13291000.0,36600.0
6529,232,Penthouse,4,4,1708,26,21,5,1,Unfurnished,14737000.0,54000.0
6530,142,Apartment,2,2,1146,29,16,3,1,Unfurnished,13194000.0,36300.0
6531,495,Apartment,2,1,552,12,30,1,2,Fully-Furnished,5550000.0,10900.0
6532,311,Apartment,3,3,1341,7,12,1,1,Unfurnished,12089000.0,32100.0
6533,333,Row House,2,2,844,28,14,1,1,Fully-Furnished,7923000.0,18300.0
6534,480,Row House,4,4,1391,17,9,0,1,Semi-Furnished,13502000.0,33800.0
6535,220,Studio,2,1,1326,8,22,1,1,Semi-Furnished,13195000.0,37400.0
6536,327,Studio,2,2,1076,20,10,5,1,Unfurnished,14562000.0,43900.0
6537,371,Row House,1,1,789,17,19,4,2,Unfurnished,7752000.0,21400.0
6538,226,Villa,2,1,1208,27,19,2,1,Semi-Furnished,17148000.0,36300.0
6539,152,Penthouse,2,1,904,11,17,3,2,Unfurnished,10175000.0,27500.0
6540,384,Apartment,1,1,730,19,32,0,1,Semi-Furnished,8697000.0,20000.0
6541,20,Row House,5,5,1575,14,21,4,1,Semi-Furnished,17668000.0,52500.0
6542,143,Apartment,3,3,1271,7,11,3,2,Unfurnished,12682000.0,37800.0
6543,251,Apartment,3,2,1272,13,31,4,1,Semi-Furnished,10908000.0,30300.0
6544,20,Row House,3,3,1494,8,12,4,1,Unfurnished,17850000.0,37100.0
6545,470,Apartment,2,1,859,22,26,4,2,Fully-Furnished,9976000.0,27200.0
6546,179,Studio,3,2,919,27,13,2,1,Fully-Furnished,10313000.0,37200.0
6547,450,Villa,3,2,987,7,26,3,1,Fully-Furnished,15573000.0,39700.0
6548,95,Apartment,4,4,2037,25,29,4,2,Semi-Furnished,22047000.0,49900.0
6549,267,Penthouse,3,2,1063,22,4,5,1,Fully-Furnished,14285000.0,38100.0
6550,423,Apartment,2,2,908,15,25,2,1,Semi-Furnished,9417000.0,19900.0
6551,31,Apartment,1,1,890,23,5,2,2,Fully-Furnished,9437000.0,27800.0
6552,462,Apartment,4,3,1606,27,30,5,1,Semi-Furnished,14889000.0,39300.0
6553,74,Apartment,2,1,1254,18,16,4,1,Unfurnished,13851000.0,49200.0
6554,302,Apartment,2,1,1002,1,11,3,1,Unfurnished,11817000.0,38500.0
6555,403,Row House,1,1,685,15,34,3,1,Unfurnished,6674000.0,16300.0
6556,482,Apartment,2,1,977,29,20,2,1,Semi-Furnished,12764000.0,34300.0
6557,319,Apartment,2,2,1075,10,13,2,1,Unfurnished,10275000.0,20700.0
6558,414,Villa,5,4,1774,26,29,5,2,Unfurnished,16393000.0,35000.0
6559,218,Apartment,1,1,485,4,13,4,1,Unfurnished,4203000.0,8900.0
6560,231,Apartment,2,2,960,19,17,4,0,Unfurnished,8302000.0,22800.0
6561,486,Apartment,3,3,1291,22,8,3,0,Semi-Furnished,12019000.0,29800.0
6562,329,Studio,1,1,677,8,21,2,1,Fully-Furnished,9036000.0,21300.0
6563,306,Penthouse,2,2,1110,5,19,1,1,Unfurnished,8349000.0,20500.0
6564,31,Studio,5,5,1887,15,23,2,1,Unfurnished,23457000.0,100600.0
6565,72,Apartment,2,1,1213,23,20,4,2,Unfurnished,11476000.0,38400.0
6566,289,Apartment,3,3,1397,16,17,4,0,Unfurnished,14858000.0,37500.0
6567,416,Villa,2,2,1068,1,7,0,0,Fully-Furnished,13418000.0,38800.0
6568,363,Apartment,2,1,850,17,18,4,0,Semi-Furnished,8063000.0,27500.0
6569,365,Studio,3,3,1289,29,13,1,1,Semi-Furnished,9952000.0,32100.0
6570,149,Penthouse,4,3,1231,13,30,5,0,Unfurnished,10956000.0,26700.0
6571,71,Apartment,3,2,1217,25,31,1,1,Unfurnished,14666000.0,47500.0
6572,178,Apartment,4,4,1838,14,25,4,2,Fully-Furnished,26829000.0,86900.0
6573,213,Studio,4,4,1693,23,32,4,1,Fully-Furnished,15632000.0,47700.0
6574,38,Apartment,3,2,1239,18,21,2,2,Unfurnished,14249000.0,36100.0
6575,332,Apartment,3,3,1099,4,27,2,1,Semi-Furnished,13672000.0,39300.0
6576,14,Apartment,3,3,1197,1,30,2,0,Semi-Furnished,13818000.0,44300.0
6577,381,Apartment,1,1,1064,2,34,0,0,Unfurnished,13873000.0,39400.0
6578,240,Apartment,2,1,1239,29,31,3,1,Semi-Furnished,9271000.0,26800.0
6579,445,Row House,3,2,1284,4,30,2,1,Unfurnished,16256000.0,44300.0
6580,481,Row House,2,2,896,9,29,5,1,Fully-Furnished,9114000.0,21200.0
6581,390,Row House,2,1,990,18,31,5,0,Unfurnished,10823000.0,26900.0
6582,298,Studio,2,1,1026,20,33,3,1,Unfurnished,10450000.0,26300.0
6583,294,Apartment,3,2,1025,21,33,2,1,Unfurnished,9504000.0,30400.0
6584,171,Studio,3,3,1463,10,27,2,2,Semi-Furnished,15416000.0,36600.0
6585,46,Apartment,2,2,995,6,7,5,2,Unfurnished,11842000.0,34400.0
6586,450,Apartment,2,1,1007,15,27,3,1,Unfurnished,11725000.0,28400.0
6587,427,Row House,4,3,1465,25,11,0,1,Unfurnished,16041000.0,43000.0
6588,233,Apartment,2,2,1134,1,25,3,2,Unfurnished,33622500.0,49100.0
6589,205,Apartment,3,2,1430,13,14,2,1,Fully-Furnished,15325000.0,48300.0
6590,192,Apartment,2,2,1386,3,32,1,2,Unfurnished,17373000.0,56200.0
6591,154,Row House,2,1,484,26,4,1,1,Fully-Furnished,4839000.0,10100.0
6592,494,Row House,1,1,402,14,20,3,1,Fully-Furnished,3893000.0,11200.0
6593,480,Studio,3,2,989,24,15,0,1,Unfurnished,11299000.0,32600.0
6594,4,Villa,2,1,699,26,29,4,2,Semi-Furnished,4859000.0,16500.0
6595,484,Apartment,3,2,1260,3,32,5,2,Unfurnished,12961000.0,44800.0
6596,81,Studio,2,1,1207,23,29,4,1,Semi-Furnished,10897000.0,
6597,46,Apartment,3,2,1809,19,16,5,1,Unfurnished,19445000.0,42900.0
6598,409,Apartment,2,1,1223,7,24,5,0,Unfurnished,14261000.0,39500.0
6599,62,Apartment,2,2,939,23,8,1,2,Unfurnished,11942000.0,40700.0
6600,449,Apartment,2,2,1168,21,8,2,1,Fully-Furnished,9900000.0,26200.0
6601,304,Apartment,2,1,764,20,13,1,1,Unfurnished,7376000.0,15200.0
6602,32,Row House,5,5,1705,5,10,5,1,Semi-Furnished,16246000.0,46100.0
6603,440,Apartment,2,2,1074,11,7,2,2,Unfurnished,13245000.0,34800.0
6604,431,Apartment,3,3,1220,4,10,1,2,Unfurnished,15115000.0,24000.0
6605,476,Apartment,3,2,1512,14,11,1,2,Unfurnished,17584000.0,51800.0
6606,425,Apartment,2,1,876,27,23,1,0,Unfurnished,10083000.0,32600.0
6607,354,Apartment,2,2,817,18,14,0,2,Unfurnished,9840000.0,33400.0
6608,496,Villa,3,3,1503,3,18,4,1,Semi-Furnished,14789000.0,40600.0
6609,100,Apartment,4,4,1410,15,7,2,1,Fully-Furnished,12436000.0,33100.0
6610,72,Apartment,3,3,1182,3,24,4,1,Fully-Furnished,12505000.0,38000.0
6611,23,Apartment,3,3,1409,10,33,3,1,Semi-Furnished,16326000.0,38100.0
6612,446,Apartment,5,4,1974,5,15,5,2,Unfurnished,23274000.0,58000.0
6613,156,Apartment,4,4,1647,18,7,4,2,Unfurnished,17238000.0,50500.0
6614,155,Apartment,4,4,1432,19,20,4,1,Semi-Furnished,13856000.0,31400.0
6615,95,Apartment,3,3,1188,29,5,4,1,Fully-Furnished,12553000.0,32800.0
6616,122,Apartment,2,1,948,7,29,3,1,Unfurnished,11717000.0,38100.0
6617,421,Apartment,1,1,282,23,34,1,1,Semi-Furnished,2908000.0,8700.0
6618,172,Villa,4,4,1596,7,18,2,1,Fully-Furnished,17531000.0,45200.0
6619,402,Studio,2,2,1149,6,28,1,1,Semi-Furnished,13171000.0,29300.0
6620,363,Row House,3,2,938,14,25,4,1,Fully-Furnished,8769000.0,22900.0
6621,214,Penthouse,3,2,1124,3,33,4,1,Fully-Furnished,9353000.0,23300.0
6622,119,Penthouse,2,1,1099,0,20,2,1,Unfurnished,11239000.0,31800.0
6623,413,Apartment,1,1,297,18,21,3,1,Unfurnished,3611000.0,10200.0
6624,498,Studio,3,2,1176,3,19,3,1,Semi-Furnished,12457000.0,35800.0
6625,270,Studio,2,2,925,24,27,3,2,Fully-Furnished,11591000.0,27500.0
6626,61,Apartment,2,2,1581,20,34,5,2,Unfurnished,16964000.0,43300.0
6627,38,Penthouse,4,4,1509,22,30,2,1,Fully-Furnished,20461000.0,51800.0
6628,176,Apartment,3,3,1336,11,22,1,2,Unfurnished,14159000.0,36600.0
6629,456,Apartment,3,2,1316,23,26,3,2,Unfurnished,14309000.0,39400.0
6630,307,Penthouse,2,2,865,10,15,4,1,Fully-Furnished,10414000.0,40200.0
6631,181,Apartment,3,3,1255,14,20,5,1,Semi-Furnished,9831000.0,25200.0
6632,433,Penthouse,3,3,1410,16,26,5,1,Unfurnished,14625000.0,35200.0
6633,193,Apartment,2,2,1180,18,33,4,1,Fully-Furnished,14328000.0,32300.0
6634,229,Row House,1,1,787,26,33,3,2,Semi-Furnished,8022000.0,23700.0
6635,41,Apartment,4,3,1787,1,26,1,1,Unfurnished,16297000.0,56200.0
6636,230,Apartment,3,3,1365,28,16,4,2,Semi-Furnished,14706000.0,32700.0
6637,416,Apartment,3,2,1395,11,9,0,1,Fully-Furnished,14258000.0,41200.0
6638,287,Studio,1,1,925,15,17,3,2,Unfurnished,12067000.0,33600.0
6639,3,Apartment,2,1,1244,17,23,4,1,Semi-Furnished,8803000.0,24600.0
6640,496,Penthouse,2,1,1176,24,11,4,2,Fully-Furnished,13411000.0,37700.0
6641,113,Studio,3,3,1191,2,10,5,1,Unfurnished,12175000.0,24800.0
6642,402,Apartment,2,2,1086,22,17,1,1,Unfurnished,14877000.0,39500.0
6643,473,Apartment,2,1,677,25,30,4,1,Fully-Furnished,5091000.0,15900.0
6644,39,Penthouse,2,2,911,26,30,2,2,Unfurnished,8608000.0,22500.0
6645,1,Row House,3,2,1425,8,20,1,1,Semi-Furnished,15444000.0,46100.0
6646,434,Apartment,2,2,1236,12,6,5,1,Unfurnished,10526000.0,31800.0
6647,302,Penthouse,2,1,1287,17,28,3,1,Semi-Furnished,12548000.0,42800.0
6648,240,Studio,3,2,1149,25,23,3,1,Unfurnished,8523000.0,21900.0
6649,205,Studio,3,3,1378,14,30,2,1,Unfurnished,14101000.0,38200.0
6650,315,Studio,2,1,1327,26,17,1,1,Semi-Furnished,16054000.0,50200.0
6651,73,Penthouse,1,1,961,29,27,3,1,Unfurnished,10439000.0,29900.0
6652,497,Penthouse,1,1,667,6,6,4,1,Semi-Furnished,7641000.0,17400.0
6653,121,Apartment,2,2,1039,8,4,1,2,Unfurnished,11060000.0,28500.0
6654,206,Apartment,2,2,1317,9,12,3,1,Unfurnished,10545000.0,18900.0
6655,362,Villa,1,1,709,23,20,5,2,Unfurnished,7941000.0,
6656,112,Apartment,3,2,1365,8,8,1,1,Semi-Furnished,14086000.0,27800.0
6657,123,Penthouse,3,2,1465,1,23,1,1,Unfurnished,14480000.0,40300.0
6658,385,Row House,2,1,1212,27,20,1,1,Fully-Furnished,13518000.0,44800.0
6659,307,Apartment,3,2,994,29,34,4,1,Semi-Furnished,9565000.0,25700.0
6660,458,Apartment,4,3,1348,16,7,4,1,Fully-Furnished,13781000.0,33500.0
6661,178,Apartment,2,1,1011,17,33,4,2,Semi-Furnished,10305000.0,25900.0
6662,154,Apartment,3,2,1691,17,14,1,1,Unfurnished,18816000.0,59200.0
6663,406,Row House,3,2,1016,10,15,1,2,Semi-Furnished,9500000.0,28900.0
6664,340,Studio,3,2,1264,15,8,1,2,Unfurnished,16374000.0,47100.0
6665,481,Villa,1,1,701,14,25,5,0,Fully-Furnished,6835000.0,15700.0
6666,427,Apartment,3,3,1331,11,23,0,1,Semi-Furnished,12214000.0,18800.0
6667,496,Apartment,2,1,709,19,9,4,0,Semi-Furnished,6887000.0,22400.0
6668,125,Penthouse,2,1,1154,18,20,3,1,Fully-Furnished,14253000.0,45800.0
6669,285,Villa,2,2,526,16,28,2,0,Semi-Furnished,5359000.0,13900.0
6670,328,Apartment,3,2,1257,20,27,4,0,Semi-Furnished,12717000.0,44300.0
6671,432,Studio,2,2,1133,26,33,2,2,Semi-Furnished,12654000.0,36400.0
6672,248,Apartment,3,2,1182,21,26,5,1,Semi-Furnished,15060000.0,46200.0
6673,167,Apartment,4,3,1520,13,7,1,2,Unfurnished,16789000.0,42700.0
6674,439,Apartment,4,4,1232,7,21,0,2,Unfurnished,13289000.0,41700.0
6675,45,Studio,5,5,1937,7,29,2,0,Unfurnished,23244000.0,62600.0
6676,159,Apartment,4,4,1266,15,30,4,1,Unfurnished,10982000.0,28000.0
6677,372,Row House,2,2,1315,12,18,5,2,Fully-Furnished,14136000.0,36300.0
6678,167,Apartment,2,2,728,20,28,1,0,Unfurnished,8071000.0,16000.0
6679,499,Row House,2,2,800,23,26,5,2,Fully-Furnished,7855000.0,16100.0
6680,438,Apartment,2,2,906,5,18,3,2,Unfurnished,10648000.0,31100.0
6681,13,Apartment,2,2,920,27,18,5,1,Semi-Furnished,11517000.0,27700.0
6682,471,Villa,3,2,1273,5,18,4,2,Semi-Furnished,12368000.0,40200.0
6683,137,Apartment,2,1,888,10,29,1,0,Unfurnished,11443000.0,37100.0
6684,43,Apartment,3,3,1072,3,32,1,1,Fully-Furnished,11490000.0,36700.0
6685,354,Apartment,2,2,919,19,20,0,1,Unfurnished,8713000.0,27900.0
6686,306,Apartment,2,1,693,18,16,1,2,Unfurnished,6953000.0,22800.0
6687,190,Villa,4,4,1598,5,4,3,2,Unfurnished,17494000.0,59300.0
6688,321,Apartment,1,1,604,15,28,3,0,Fully-Furnished,5640000.0,20700.0
6689,454,Apartment,5,5,1992,28,21,1,1,Semi-Furnished,16599000.0,36500.0
6690,240,Apartment,2,1,1225,11,16,3,1,Unfurnished,14774000.0,43300.0
6691,159,Apartment,3,2,1256,2,27,4,1,Unfurnished,11630000.0,28400.0
6692,152,Studio,1,1,817,1,28,3,2,Unfurnished,8534000.0,23400.0
6693,281,Apartment,3,2,1303,28,27,3,1,Unfurnished,14998000.0,33500.0
6694,239,Studio,1,1,849,20,19,1,0,Unfurnished,6764000.0,21400.0
6695,36,Villa,2,2,1105,17,20,1,1,Semi-Furnished,13450000.0,30200.0
6696,387,Apartment,3,3,1117,9,8,0,2,Unfurnished,9333000.0,28200.0
6697,41,Villa,1,1,578,4,17,1,0,Fully-Furnished,5791000.0,19500.0
6698,241,Apartment,2,2,1053,23,17,4,0,Semi-Furnished,7805000.0,13900.0
6699,130,Apartment,1,1,873,17,14,5,0,Unfurnished,8812000.0,27100.0
6700,117,Apartment,3,2,1440,12,34,2,1,Semi-Furnished,12330000.0,34100.0
6701,26,Apartment,2,1,1177,26,24,3,1,Semi-Furnished,12089000.0,22700.0
6702,231,Apartment,4,4,1423,28,24,4,2,Unfurnished,15488000.0,44100.0
6703,479,Villa,3,3,1293,21,4,2,1,Fully-Furnished,10623000.0,
6704,368,Studio,1,1,557,23,16,4,0,Fully-Furnished,5831000.0,15600.0
6705,201,Studio,3,2,1556,19,12,2,2,Fully-Furnished,16299000.0,34200.0
6706,137,Penthouse,2,1,931,5,7,1,1,Unfurnished,9387000.0,29600.0
6707,185,Apartment,2,1,548,27,29,2,1,Unfurnished,6057000.0,16600.0
6708,270,Apartment,4,4,1279,4,26,3,2,Unfurnished,16516000.0,49500.0
6709,74,Row House,1,1,872,3,14,4,1,Semi-Furnished,7466000.0,22300.0
6710,398,Studio,1,1,660,16,4,2,0,Fully-Furnished,5675000.0,16500.0
6711,268,Apartment,5,5,1980,14,32,0,2,Semi-Furnished,22577000.0,74900.0
6712,146,Apartment,4,3,1433,26,12,0,2,Fully-Furnished,14681000.0,32600.0
6713,29,Apartment,3,3,1319,3,29,4,0,Semi-Furnished,16702000.0,63300.0
6714,369,Apartment,4,3,1771,12,7,2,1,Unfurnished,16567000.0,44100.0
6715,476,Studio,3,3,1437,4,33,1,2,Unfurnished,16373000.0,44500.0
6716,448,Studio,3,3,1325,27,11,5,2,Fully-Furnished,11645000.0,33200.0
6717,241,Villa,2,1,948,4,6,4,1,Unfurnished,8470000.0,27900.0
6718,65,Apartment,3,2,1460,23,9,3,2,Unfurnished,14363000.0,31000.0
6719,180,Apartment,1,1,984,25,8,3,1,Fully-Furnished,14693000.0,40500.0
6720,144,Villa,3,3,1081,28,24,3,1,Unfurnished,9640000.0,26300.0
6721,323,Row House,2,2,886,8,21,1,1,Semi-Furnished,10019000.0,28600.0
