locality_id,month,average_price_sqft,median_price_sqft,demand_index,supply_index,units_sold,available_inventory,absorption_rate,average_days_on_market
84,2022-11,9599.2,9148.7,48.9,32.1,70,107,0.654,112
84,2022-12,9664.1,9551.9,48.7,31.2,39,194,0.201,89
84,2023-01,9751.2,9918.5,50.3,33.3,64,158,0.405,112
84,2023-02,9831.3,9283.8,51.6,33.6,66,98,0.673,107
84,2023-03,9793.9,9867.4,49.4,36.9,68,151,0.45,85
84,2023-04,9829.9,9372.9,49.1,36.3,62,162,0.383,94
84,2023-05,9898.6,9443.1,51.1,36.2,63,164,0.384,99
84,2023-06,9967.5,9445.5,52.2,34.8,56,95,0.589,91
84,2023-07,10008.0,9699.8,51.2,34.0,48,165,0.291,102
84,2023-08,10148.2,10295.0,52.3,35.5,64,62,1.032,99
84,2023-09,10195.5,9665.5,51.6,35.9,67,145,0.462,115
84,2023-10,10236.4,9904.6,53.9,34.7,59,102,0.578,96
84,2023-11,10289.0,10251.0,51.8,32.0,60,142,0.423,108
84,2023-12,10429.1,10025.6,53.5,33.0,48,124,0.387,95
84,2024-01,10548.5,10054.0,53.6,30.6,61,46,1.326,101
84,2024-02,10712.4,10693.9,54.8,31.6,70,207,0.338,84
84,2024-03,10881.9,10968.1,52.9,32.1,70,142,0.493,99
84,2024-04,10912.7,10859.4,55.3,33.0,64,150,0.427,96
84,2024-05,11015.4,10452.1,54.1,32.3,59,142,0.415,87
84,2024-06,11153.5,11114.3,53.8,32.4,61,197,0.31,108
84,2024-07,11269.3,10651.3,53.6,34.4,49,89,0.551,107
84,2024-08,11375.1,11251.5,55.3,34.4,64,55,1.164,84
84,2024-09,11488.3,11360.3,54.8,35.0,71,144,0.493,84
84,2024-10,11578.6,11315.1,54.7,34.4,54,60,0.9,91
84,2024-11,11703.5,11760.5,53.6,33.3,54,111,0.486,73
84,2024-12,11838.7,11744.0,54.3,32.8,86,180,0.478,94
84,2025-01,12003.1,12102.2,58.4,31.4,80,122,0.656,91
84,2025-02,12194.2,12194.2,56.9,30.0,89,146,0.61,90
84,2025-03,12475.7,12458.2,56.7,27.6,62,132,0.47,77
84,2025-04,12705.8,12155.3,56.7,28.1,60,127,0.472,97
84,2025-05,12966.0,12303.2,56.8,27.3,70,144,0.486,83
84,2025-06,13188.5,13221.7,57.1,27.9,59,141,0.418,91
84,2025-07,13344.4,12966.7,57.3,25.9,62,100,0.62,90
84,2025-08,13550.6,13641.0,58.9,24.5,84,77,1.091,98
84,2025-09,13934.4,13428.9,59.2,23.4,71,32,2.219,84
84,2025-10,14208.5,13762.0,60.2,23.5,42,139,0.302,68
84,2025-11,14560.5,13841.5,60.5,22.8,76,62,1.226,80
84,2025-12,14873.7,14822.6,62.1,23.6,67,187,0.358,61
85,2020-01,11844.1,11438.2,92.6,44.2,107,51,2.098,75
85,2020-02,12031.4,11703.4,92.6,45.4,102,20,5.1,60
85,2020-03,12227.9,12282.7,91.6,46.5,111,44,2.523,63
85,2020-04,12320.7,12529.5,94.2,47.1,124,48,2.583,76
85,2020-05,12568.8,12609.4,95.9,47.9,99,20,4.95,68
85,2020-06,12787.6,12794.9,96.8,47.4,114,55,2.073,77
85,2020-07,13001.5,13225.9,94.6,47.7,112,20,5.6,69
85,2020-08,13218.5,12727.8,96.1,47.8,101,48,2.104,76
85,2020-09,13447.8,12670.6,97.2,47.5,121,20,6.05,80
85,2020-10,13725.8,13423.4,95.3,47.2,121,34,3.559,85
85,2020-11,13944.5,13372.5,95.0,48.3,125,29,4.31,67
85,2020-12,14168.3,13818.1,93.1,48.6,93,25,3.72,75
85,2021-01,14458.3,13868.4,94.8,49.7,116,20,5.8,68
85,2021-02,14585.6,14037.7,95.0,50.4,131,20,6.55,45
85,2021-03,14817.1,14248.8,95.3,49.7,101,28,3.607,75
85,2021-04,14927.6,14218.7,94.0,50.0,99,20,4.95,66
85,2021-05,15159.1,15306.4,93.7,50.5,107,20,5.35,66
85,2021-06,15244.6,15296.4,95.6,50.2,109,20,5.45,76
85,2021-07,15434.5,15036.0,98.3,49.1,116,36,3.222,38
85,2021-08,15719.4,15076.4,99.0,47.9,117,35,3.343,68
85,2021-09,16010.3,15077.9,99.0,47.6,118,20,5.9,58
85,2021-10,16298.7,15882.3,95.8,47.0,115,20,5.75,74
85,2021-11,16556.5,16726.7,97.8,48.9,127,22,5.773,57
85,2021-12,16732.1,16294.9,99.0,48.3,124,20,6.2,65
85,2022-01,17173.1,16792.4,96.0,46.3,133,20,6.65,61
85,2022-02,17507.0,17370.7,97.8,46.9,119,20,5.95,67
85,2022-03,17885.6,17158.3,98.0,48.5,108,24,4.5,62
85,2022-04,18276.1,18418.4,98.6,48.6,134,20,6.7,61
85,2022-05,18598.9,18184.6,97.6,50.2,113,66,1.712,77
85,2022-06,18859.4,19198.2,96.2,48.9,109,20,5.45,55
85,2022-07,19184.7,18397.0,94.7,47.3,98,45,2.178,57
85,2022-08,19425.7,18617.9,93.5,48.1,108,20,5.4,59
85,2022-09,19650.0,19265.8,92.1,47.6,110,62,1.774,72
85,2022-10,19898.1,19692.4,93.2,48.7,91,34,2.676,70
85,2022-11,20182.1,19700.6,92.9,50.0,126,25,5.04,67
85,2022-12,20412.7,20007.7,93.5,52.1,122,20,6.1,63
85,2023-01,20604.4,19425.7,94.0,52.3,107,67,1.597,83
85,2023-02,20868.6,20596.1,93.5,53.7,116,33,3.515,60
85,2023-03,21034.9,20861.8,94.3,55.0,104,31,3.355,73
85,2023-04,21148.7,20024.7,96.4,55.7,116,20,5.8,88
85,2023-05,21300.0,21075.2,96.5,55.8,117,20,5.85,66
85,2023-06,21518.0,21422.4,97.9,54.6,112,20,5.6,86
85,2023-07,21802.1,21288.9,96.9,53.2,111,43,2.581,60
85,2023-08,22265.1,22689.1,95.8,53.6,120,20,6.0,72
85,2023-09,22544.1,22757.0,96.3,55.1,115,24,4.792,74
85,2023-10,22744.4,22330.7,93.5,53.6,121,20,6.05,69
85,2023-11,22985.6,22393.4,91.6,52.3,107,20,5.35,65
85,2023-12,23145.1,23007.0,91.2,54.3,125,20,6.25,83
85,2024-01,23449.3,23398.9,91.3,53.5,119,86,1.384,69
85,2024-02,23744.8,23152.3,88.5,51.6,103,22,4.682,88
85,2024-03,23908.6,22725.5,85.5,51.8,112,20,5.6,82
85,2024-04,24139.0,22981.9,85.9,52.7,83,35,2.371,65
85,2024-05,24478.2,23857.8,87.4,52.8,109,20,5.45,75
85,2024-06,24705.8,24546.7,89.0,54.2,122,51,2.392,66
85,2024-07,24931.2,24301.6,89.5,53.7,111,20,5.55,68
85,2024-08,24952.6,24855.0,91.3,53.0,108,25,4.32,69
85,2024-09,25330.2,23879.0,93.0,53.6,124,20,6.2,77
85,2024-10,25573.9,25769.1,93.4,55.4,125,38,3.289,66
85,2024-11,25829.6,25278.2,93.7,57.6,120,20,6.0,79
85,2024-12,25949.6,24685.5,92.5,56.9,121,24,5.042,66
85,2025-01,26197.9,25239.6,92.9,55.6,94,20,4.7,79
85,2025-02,26367.7,26315.1,95.4,55.2,114,20,5.7,74
85,2025-03,26691.7,26282.0,96.5,54.8,122,29,4.207,76
85,2025-04,27075.1,26527.5,94.6,55.0,124,20,6.2,63
85,2025-05,27456.4,25844.9,95.7,56.6,110,109,1.009,61
85,2025-06,27667.1,27700.0,99.0,57.5,133,33,4.03,62
85,2025-07,28009.1,28389.1,99.0,57.5,112,20,5.6,67
85,2025-08,28346.6,27260.5,99.0,56.6,140,20,7.0,89
85,2025-09,28736.2,28924.7,99.0,55.4,123,20,6.15,58
85,2025-10,29294.6,28289.3,99.0,55.6,120,20,6.0,63
85,2025-11,29811.6,29991.4,98.3,55.2,114,44,2.591,73
85,2025-12,30233.1,29180.4,98.3,54.3,133,20,6.65,58
86,2020-01,8992.2,8880.9,45.7,56.6,59,177,0.333,114
86,2020-02,9050.7,9133.7,46.2,58.1,54,165,0.327,106
86,2020-03,9008.9,9144.2,48.2,62.2,57,210,0.271,106
86,2020-04,9027.6,8703.2,48.1,63.1,66,193,0.342,129
86,2020-05,9011.8,8610.5,49.0,62.5,54,95,0.568,93
86,2020-06,9000.7,8988.8,49.1,64.2,75,128,0.586,105
86,2020-07,8985.8,9034.0,48.6,63.8,64,208,0.308,126
86,2020-08,8909.5,8570.2,50.9,62.6,59,138,0.428,119
86,2020-09,8880.8,8490.0,49.9,63.1,46,190,0.242,98
86,2020-10,8846.5,8505.9,51.2,61.8,71,135,0.526,96
86,2020-11,8724.0,8658.8,51.3,62.3,70,162,0.432,116
86,2020-12,8687.7,8663.5,50.5,60.9,52,177,0.294,82
86,2021-01,8688.5,8828.4,50.4,59.2,68,193,0.352,103
86,2021-02,8686.1,8169.2,50.8,59.5,69,147,0.469,89
86,2021-03,8617.0,8323.6,51.8,60.0,56,111,0.505,108
86,2021-04,8606.2,8632.3,52.2,59.3,61,187,0.326,100
86,2021-05,8602.5,8256.4,54.2,58.4,47,203,0.232,122
86,2021-06,8599.9,8319.9,52.4,59.5,64,193,0.332,99
86,2021-07,8575.5,8353.0,53.1,59.7,53,187,0.283,112
86,2021-08,8604.5,8522.6,54.8,61.3,58,152,0.382,110
86,2021-09,8608.4,8539.3,55.4,61.2,77,139,0.554,107
86,2021-10,8619.2,8224.5,55.3,62.1,71,137,0.518,120
86,2021-11,8547.9,8426.3,55.9,60.5,58,120,0.483,111
86,2021-12,8514.0,8634.5,56.1,58.4,66,94,0.702,102
86,2022-01,8541.1,8398.2,56.7,59.7,54,152,0.355,106
86,2022-02,8530.0,8158.0,56.8,58.7,74,93,0.796,123
86,2022-03,8524.6,8454.8,59.0,57.8,82,125,0.656,109
86,2022-04,8441.5,8175.1,57.6,56.1,60,129,0.465,94
86,2022-05,8484.8,8106.5,57.0,56.3,80,109,0.734,86
86,2022-06,8504.4,8197.2,57.7,56.6,64,68,0.941,98
86,2022-07,8526.4,8212.3,59.6,56.8,74,61,1.213,101
86,2022-08,8523.4,8179.3,61.4,56.7,91,103,0.883,111
86,2022-09,8621.3,8237.5,61.0,56.5,84,170,0.494,111
86,2022-10,8628.7,8682.1,63.3,54.9,77,147,0.524,89
86,2022-11,8628.4,8631.1,64.9,53.8,69,76,0.908,98
86,2022-12,8696.2,8767.5,64.5,54.8,103,93,1.108,95
86,2023-01,8682.9,8701.5,64.0,55.7,68,151,0.45,102
86,2023-02,8761.1,8255.4,61.3,52.0,84,88,0.955,81
86,2023-03,8775.5,8604.6,58.4,53.4,72,121,0.595,81
86,2023-04,8754.2,8910.5,61.8,54.8,82,166,0.494,107
86,2023-05,8704.4,8373.5,64.7,56.2,67,120,0.558,94
86,2023-06,8718.0,8448.4,64.5,55.5,84,99,0.848,104
86,2023-07,8772.0,8524.1,66.1,53.6,64,43,1.488,95
86,2023-08,8772.2,8728.7,68.6,52.0,68,64,1.062,96
86,2023-09,8825.5,8866.2,70.0,50.2,95,82,1.159,91
86,2023-10,8870.0,8827.7,72.6,51.9,69,99,0.697,103
86,2023-11,8935.3,8686.3,73.9,52.5,93,45,2.067,83
86,2023-12,8946.3,8864.6,75.4,52.9,84,98,0.857,88
86,2024-01,9051.9,9184.0,73.8,53.2,77,67,1.149,102
86,2024-02,9120.3,8728.9,73.5,54.4,77,110,0.7,93
86,2024-03,9168.3,8749.8,74.6,55.3,96,88,1.091,95
86,2024-04,9254.4,8988.5,73.9,56.1,94,107,0.879,97
86,2024-05,9278.5,8772.4,74.0,58.0,83,120,0.692,75
86,2024-06,9310.8,9278.6,74.5,58.6,76,137,0.555,80
86,2024-07,9394.7,8901.7,76.0,58.6,72,44,1.636,80
86,2024-08,9420.3,8953.5,78.2,59.1,81,98,0.827,90
86,2024-09,9414.2,9300.0,76.7,60.8,89,20,4.45,78
86,2024-10,9434.6,9067.3,79.3,60.8,99,54,1.833,66
86,2024-11,9448.1,9125.1,80.1,61.1,95,87,1.092,75
86,2024-12,9472.5,9232.5,77.6,62.2,103,83,1.241,78
86,2025-01,9504.8,9353.0,78.0,64.5,90,75,1.2,89
86,2025-02,9507.8,9251.7,81.6,63.1,107,58,1.845,79
86,2025-03,9564.0,9427.6,82.4,65.0,109,71,1.535,88
86,2025-04,9569.6,9133.0,81.9,64.2,104,20,5.2,104
86,2025-05,9596.9,9195.6,81.8,65.0,96,43,2.233,93
86,2025-06,9580.5,9770.0,79.9,65.6,94,76,1.237,85
86,2025-07,9611.0,9433.0,78.3,66.6,103,125,0.824,88
86,2025-08,9654.5,9408.5,77.0,67.2,68,22,3.091,78
86,2025-09,9657.7,9389.2,76.8,67.6,96,85,1.129,77
86,2025-10,9704.9,9343.3,77.8,67.0,96,85,1.129,78
86,2025-11,9693.2,9187.5,76.6,67.8,99,120,0.825,85
86,2025-12,9738.8,9246.1,77.4,69.5,89,46,1.935,79
87,2020-01,9666.0,9183.9,68.8,44.7,71,71,1.0,78
87,2020-02,9689.2,9141.5,65.9,44.1,69,88,0.784,109
87,2020-03,9754.3,9356.7,66.0,42.9,83,84,0.988,94
87,2020-04,9825.8,9970.2,67.3,43.3,77,135,0.57,104
87,2020-05,9884.5,9311.4,68.5,43.5,80,108,0.741,92
87,2020-06,9888.3,9823.2,67.3,43.2,78,90,0.867,92
87,2020-07,9980.3,10159.2,66.3,44.9,90,28,3.214,85
87,2020-08,10071.6,9847.1,65.0,43.5,76,135,0.563,78
87,2020-09,10123.7,10252.2,62.6,42.2,76,65,1.169,95
87,2020-10,10182.7,9762.7,62.6,41.1,72,120,0.6,87
87,2020-11,10305.5,9908.0,64.2,41.5,66,80,0.825,100
87,2020-12,10364.5,10569.7,62.6,43.9,79,136,0.581,104
87,2021-01,10452.5,10653.0,61.0,44.2,75,60,1.25,100
87,2021-02,10469.7,10089.6,62.3,44.8,62,149,0.416,87
87,2021-03,10557.4,10707.4,61.2,44.0,66,134,0.493,81
87,2021-04,10572.4,10288.1,60.9,42.4,58,112,0.518,72
87,2021-05,10620.2,10133.4,61.6,44.0,57,157,0.363,86
87,2021-06,10658.8,10215.9,63.0,44.3,69,46,1.5,90
87,2021-07,10761.8,10603.0,64.5,45.5,68,80,0.85,98
87,2021-08,10772.6,10727.6,64.9,44.7,78,167,0.467,97
87,2021-09,10943.3,10762.5,63.8,44.3,75,87,0.862,98
87,2021-10,11060.3,10446.1,64.1,46.3,75,136,0.551,93
87,2021-11,11126.7,11334.3,65.8,45.4,73,54,1.352,91
87,2021-12,11144.3,10826.1,66.9,46.7,58,137,0.423,89
87,2022-01,11179.9,11217.1,68.6,47.6,68,118,0.576,81
87,2022-02,11269.3,10889.8,71.5,47.1,98,114,0.86,76
87,2022-03,11391.4,11316.4,70.3,45.8,78,102,0.765,103
87,2022-04,11509.0,11029.6,70.7,47.5,85,46,1.848,84
87,2022-05,11626.7,11079.7,72.9,47.7,69,87,0.793,81
87,2022-06,11725.1,11729.2,71.2,46.8,82,77,1.065,83
87,2022-07,11797.7,11212.3,72.4,47.2,103,78,1.321,72
87,2022-08,11823.1,11924.9,72.6,47.0,53,20,2.65,75
87,2022-09,11966.5,11788.7,73.3,47.4,83,100,0.83,73
87,2022-10,12037.9,11822.7,73.5,48.0,72,54,1.333,88
87,2022-11,12168.4,11475.9,71.8,47.9,80,187,0.428,97
87,2022-12,12307.6,11806.1,71.8,46.9,90,140,0.643,99
87,2023-01,12398.5,12085.7,71.3,45.7,85,32,2.656,79
87,2023-02,12542.8,11939.8,70.9,43.6,79,55,1.436,80
87,2023-03,12615.2,12728.3,68.2,43.4,94,107,0.879,106
87,2023-04,12759.5,12178.7,68.4,42.2,83,147,0.565,92
87,2023-05,12932.7,12453.5,70.4,43.2,79,101,0.782,87
87,2023-06,13058.8,13217.7,71.9,43.3,99,133,0.744,95
87,2023-07,13192.5,12627.9,72.0,44.9,92,126,0.73,69
87,2023-08,13284.2,13072.5,69.8,44.8,73,158,0.462,97
87,2023-09,13397.4,12986.7,70.5,44.3,99,28,3.536,81
87,2023-10,13483.9,13456.3,71.6,45.9,80,96,0.833,91
87,2023-11,13649.6,13475.0,71.2,46.4,90,115,0.783,84
87,2023-12,13796.2,13731.8,73.6,45.4,85,102,0.833,82
87,2024-01,14039.8,14262.0,71.0,45.8,92,94,0.979,84
87,2024-02,14141.1,14333.4,69.4,46.7,83,164,0.506,87
87,2024-03,14262.3,13697.2,69.3,45.3,77,152,0.507,87
87,2024-04,14362.6,14626.2,70.6,45.2,80,68,1.176,78
87,2024-05,14390.2,13759.7,71.4,46.6,79,87,0.908,80
87,2024-06,14514.7,14452.4,72.4,46.1,76,112,0.679,72
87,2024-07,14648.8,14842.2,72.8,44.5,79,115,0.687,84
87,2024-08,14761.5,14718.9,72.2,43.9,94,32,2.938,77
87,2024-09,14873.3,14407.9,70.4,46.4,81,89,0.91,100
87,2024-10,14987.6,14645.2,69.5,44.9,107,131,0.817,83
87,2024-11,15121.0,14733.5,68.5,44.8,85,20,4.25,86
87,2024-12,15388.9,15507.4,72.1,46.2,79,20,3.95,80
87,2025-01,15539.1,15769.0,69.4,43.5,80,118,0.678,82
87,2025-02,15628.8,14926.7,74.2,45.1,96,137,0.701,93
87,2025-03,15668.4,14839.7,74.0,42.9,91,127,0.717,67
87,2025-04,15846.6,15661.5,71.7,41.2,95,111,0.856,62
87,2025-05,16012.6,15639.8,71.6,41.2,75,116,0.647,89
87,2025-06,16154.6,15676.0,73.8,41.4,103,134,0.769,82
87,2025-07,16355.0,15394.6,73.9,42.8,99,20,4.95,89
87,2025-08,16514.1,16769.4,75.7,44.4,104,67,1.552,77
87,2025-09,16798.3,16663.1,76.9,43.9,98,54,1.815,84
87,2025-10,17041.0,16031.6,77.7,43.8,87,96,0.906,77
87,2025-11,17200.6,16851.3,77.0,43.7,95,27,3.519,90
87,2025-12,17396.5,17696.5,79.5,44.3,100,75,1.333,79
88,2020-01,10223.7,9753.3,93.0,45.6,122,48,2.542,64
88,2020-02,10371.7,9799.1,94.2,48.2,109,23,4.739,39
88,2020-03,10509.2,10552.6,92.9,48.8,109,20,5.45,52
88,2020-04,10664.4,10205.6,88.6,49.6,126,68,1.853,76
88,2020-05,10789.4,10581.4,87.8,50.2,102,36,2.833,70
88,2020-06,10876.0,10736.2,88.2,50.0,111,44,2.523,77
88,2020-07,11022.9,11034.1,87.7,50.3,116,20,5.8,56
88,2020-08,11101.3,10768.0,88.0,52.2,115,20,5.75,61
88,2020-09,11212.1,11000.6,86.9,52.3,100,83,1.205,83
88,2020-10,11289.4,11183.4,88.0,52.7,104,34,3.059,67
88,2020-11,11446.1,10782.8,89.3,49.6,99,21,4.714,77
88,2020-12,11564.0,11333.8,88.0,52.4,106,20,5.3,66
88,2021-01,11610.9,11037.4,88.3,51.6,101,34,2.971,84
88,2021-02,11695.6,11351.0,90.7,53.3,133,27,4.926,88
88,2021-03,11832.9,11642.8,87.4,53.4,105,82,1.28,68
88,2021-04,11955.5,11754.8,89.3,54.3,104,59,1.763,72
88,2021-05,12066.8,12142.7,87.9,54.8,97,20,4.85,75
88,2021-06,12277.0,12339.5,88.1,54.5,100,20,5.0,73
88,2021-07,12373.0,11801.8,87.6,54.7,107,31,3.452,74
88,2021-08,12438.3,12437.9,85.7,54.2,100,20,5.0,73
88,2021-09,12511.6,12322.9,82.6,53.9,96,20,4.8,94
88,2021-10,12690.7,11952.7,82.9,54.5,95,109,0.872,60
88,2021-11,12777.8,12303.0,85.9,55.5,84,75,1.12,65
88,2021-12,12925.7,12518.6,87.1,54.2,113,58,1.948,77
88,2022-01,13004.1,12747.5,87.4,54.3,95,77,1.234,70
88,2022-02,13108.0,13099.8,89.7,55.5,107,20,5.35,76
88,2022-03,13232.1,13423.8,92.7,57.4,108,20,5.4,64
88,2022-04,13425.2,12904.7,92.6,56.0,116,20,5.8,70
88,2022-05,13458.7,13137.3,93.0,57.7,118,20,5.9,73
88,2022-06,13588.0,13259.9,93.3,58.2,107,36,2.972,67
88,2022-07,13809.1,13163.3,94.3,57.1,118,23,5.13,88
88,2022-08,13961.4,13201.4,94.4,57.2,100,20,5.0,53
88,2022-09,14111.5,14024.0,96.3,56.4,107,20,5.35,65
88,2022-10,14339.1,14070.4,97.8,54.8,128,20,6.4,66
88,2022-11,14516.3,13813.6,98.8,56.1,115,20,5.75,75
88,2022-12,14664.4,14437.0,97.7,57.0,117,20,5.85,83
88,2023-01,14810.4,14503.6,97.0,57.7,125,20,6.25,62
88,2023-02,15014.6,15206.0,95.7,57.5,114,20,5.7,89
88,2023-03,15205.9,14838.3,96.6,58.3,108,20,5.4,69
88,2023-04,15344.3,15580.1,95.5,59.6,106,20,5.3,80
88,2023-05,15386.7,15201.3,94.7,57.8,113,20,5.65,74
88,2023-06,15490.0,14987.7,94.3,57.5,107,20,5.35,74
88,2023-07,15714.5,15992.0,92.0,59.3,105,22,4.773,80
88,2023-08,15875.4,15066.4,91.4,59.8,110,53,2.075,82
88,2023-09,15932.3,15142.2,90.1,60.3,114,20,5.7,87
88,2023-10,16036.3,15328.2,89.4,60.9,98,29,3.379,77
88,2023-11,16241.0,16383.6,89.1,62.2,112,20,5.6,80
88,2023-12,16298.7,16300.3,89.7,60.2,117,25,4.68,62
88,2024-01,16278.6,15877.9,89.9,62.8,98,20,4.9,76
88,2024-02,16289.9,15988.3,90.1,63.3,146,20,7.3,78
88,2024-03,16488.3,16263.5,89.8,60.4,118,39,3.026,68
88,2024-04,16608.5,16014.7,91.7,60.7,111,85,1.306,77
88,2024-05,16725.4,16488.9,91.5,61.4,115,30,3.833,72
88,2024-06,16910.4,15934.5,90.9,62.4,113,89,1.27,100
88,2024-07,17133.9,16678.2,93.2,61.5,114,26,4.385,70
88,2024-08,17346.7,17450.6,92.2,60.5,132,50,2.64,65
88,2024-09,17531.6,17741.4,91.8,61.4,101,43,2.349,84
88,2024-10,17635.8,17019.3,94.1,62.8,110,20,5.5,80
88,2024-11,17886.7,17432.4,95.9,61.3,108,20,5.4,86
88,2024-12,18010.0,18266.3,97.5,60.5,112,20,5.6,85
88,2025-01,18115.1,17342.4,97.3,61.5,108,20,5.4,62
88,2025-02,18220.6,17538.8,97.2,63.4,105,27,3.889,72
88,2025-03,18341.1,18021.2,97.2,64.6,119,20,5.95,77
88,2025-04,18489.1,18721.0,98.8,65.6,120,43,2.791,78
88,2025-05,18616.1,17951.3,97.9,64.8,122,20,6.1,83
88,2025-06,18589.8,18164.5,95.9,64.7,112,38,2.947,85
88,2025-07,18661.7,17905.1,96.0,65.1,122,40,3.05,60
88,2025-08,18696.7,18175.4,96.8,64.8,114,20,5.7,83
88,2025-09,18970.2,18336.5,96.6,61.6,122,20,6.1,69
88,2025-10,19068.2,18070.9,97.9,63.2,121,20,6.05,79
88,2025-11,19285.1,18604.2,98.8,63.2,119,20,5.95,59
88,2025-12,19307.4,18542.9,99.0,62.3,115,53,2.17,69
89,2020-01,10477.0,10197.1,86.8,43.1,106,93,1.14,78
89,2020-02,10601.9,10225.3,88.7,42.7,110,53,2.075,70
89,2020-03,10773.8,10764.3,86.1,42.6,124,90,1.378,75
89,2020-04,10936.8,10970.2,86.5,41.8,103,20,5.15,71
89,2020-05,11091.5,10803.8,84.8,41.5,97,20,4.85,82
89,2020-06,11192.0,11129.4,85.6,40.6,98,72,1.361,55
89,2020-07,11330.4,11407.7,84.1,40.9,100,111,0.901,89
89,2020-08,11509.1,11128.9,85.8,40.5,107,72,1.486,68
89,2020-09,11698.1,11311.9,85.6,40.9,92,21,4.381,80
89,2020-10,11923.5,11815.6,84.3,40.9,112,48,2.333,87
89,2020-11,12136.3,11449.0,87.5,41.6,112,125,0.896,70
89,2020-12,12256.3,11714.7,87.2,43.7,103,72,1.431,72
89,2021-01,12464.9,11850.4,89.5,44.0,115,40,2.875,64
89,2021-02,12657.7,12774.1,90.4,42.5,97,20,4.85,66
89,2021-03,12873.3,12478.4,91.5,42.0,117,77,1.519,72
89,2021-04,13020.3,13024.2,92.3,41.2,112,35,3.2,51
89,2021-05,13204.9,13163.8,94.2,41.6,116,20,5.8,78
89,2021-06,13490.4,12753.8,93.7,40.9,118,20,5.9,53
89,2021-07,13763.7,13209.2,94.0,41.9,113,30,3.767,81
89,2021-08,14056.3,14124.3,94.9,41.3,117,20,5.85,51
89,2021-09,14312.7,14202.1,92.7,42.4,118,20,5.9,66
89,2021-10,14620.2,13960.7,94.2,44.9,100,46,2.174,58
89,2021-11,14906.9,14607.2,92.8,44.4,100,30,3.333,83
89,2021-12,15193.1,14393.2,97.1,43.4,121,20,6.05,57
89,2022-01,15465.9,15663.5,97.9,44.7,114,34,3.353,60
89,2022-02,15649.8,15484.8,96.7,43.7,107,20,5.35,51
89,2022-03,15824.9,15783.0,96.3,44.8,123,21,5.857,77
89,2022-04,16017.0,15517.3,97.0,45.7,124,20,6.2,56
89,2022-05,16271.9,16127.7,95.9,44.8,107,44,2.432,65
89,2022-06,16581.2,16083.1,95.1,44.1,108,32,3.375,63
89,2022-07,16853.5,16067.3,95.1,43.5,112,55,2.036,85
89,2022-08,17090.9,17000.6,94.4,45.3,94,20,4.7,77
89,2022-09,17293.9,16344.1,95.2,45.8,114,35,3.257,78
89,2022-10,17650.2,17234.7,93.1,44.8,113,20,5.65,58
89,2022-11,18049.3,18371.2,91.8,42.4,114,80,1.425,89
89,2022-12,18323.0,18525.4,90.4,42.1,126,70,1.8,70
89,2023-01,18670.8,19005.1,89.4,41.9,106,30,3.533,68
89,2023-02,18879.7,18781.3,91.4,41.9,104,50,2.08,78
89,2023-03,19339.8,18945.2,91.3,43.0,87,121,0.719,65
89,2023-04,19670.0,19375.0,90.3,42.9,93,22,4.227,78
89,2023-05,19952.0,20309.1,93.5,45.2,125,41,3.049,62
89,2023-06,20202.0,19579.0,94.3,46.0,116,75,1.547,67
89,2023-07,20589.1,20161.6,95.5,45.3,130,119,1.092,66
89,2023-08,20960.6,21342.9,94.9,46.5,115,20,5.75,84
89,2023-09,21188.2,20157.4,96.5,47.9,129,22,5.864,52
89,2023-10,21500.8,21278.3,96.3,47.5,106,20,5.3,77
89,2023-11,21922.5,20865.4,96.9,47.1,112,20,5.6,38
89,2023-12,22389.5,22610.1,97.7,47.0,117,44,2.659,66
89,2024-01,22792.0,23153.5,99.0,44.5,89,46,1.935,50
89,2024-02,23223.9,23664.0,99.0,45.4,111,40,2.775,64
89,2024-03,23682.5,22378.9,97.7,44.3,120,34,3.529,66
89,2024-04,24106.3,22901.4,98.6,42.5,104,20,5.2,69
89,2024-05,24502.7,24487.1,98.5,43.2,115,20,5.75,35
89,2024-06,24965.1,24935.5,98.2,42.9,131,20,6.55,56
89,2024-07,25243.1,24828.8,97.7,42.3,129,24,5.375,60
89,2024-08,25690.0,25847.9,97.0,43.2,104,20,5.2,54
89,2024-09,26225.1,25239.6,99.0,43.6,117,68,1.721,58
89,2024-10,26603.9,25218.1,99.0,44.0,102,20,5.1,70
89,2024-11,27145.9,27376.4,97.3,44.2,107,20,5.35,62
89,2024-12,27776.3,26162.8,96.9,44.5,122,20,6.1,67
89,2025-01,28166.9,27491.0,97.4,45.2,121,20,6.05,38
89,2025-02,28659.9,28075.1,99.0,45.5,112,20,5.6,77
89,2025-03,29208.0,27924.9,99.0,46.2,124,20,6.2,60
89,2025-04,29829.2,29705.0,96.9,44.1,125,45,2.778,60
89,2025-05,30350.2,29247.8,96.6,44.6,106,20,5.3,71
89,2025-06,31070.7,31022.6,98.0,44.2,113,20,5.65,76
89,2025-07,31415.1,30206.8,97.3,47.7,126,90,1.4,64
89,2025-08,31726.1,30146.2,97.9,47.1,129,20,6.45,47
89,2025-09,32441.7,31243.2,98.1,49.3,129,20,6.45,68
89,2025-10,32771.1,32099.8,98.3,49.5,105,46,2.283,88
89,2025-11,33139.9,33195.8,99.0,49.6,119,20,5.95,59
89,2025-12,33455.7,34036.6,99.0,50.8,125,20,6.25,41
