event_id,property_id,event_date,event_type,source,event_value
19371,2746,2025-11-19,View,Website,0.804
19372,5090,2025-10-10,View,Broker,0.58
19373,4174,2025-09-12,Booking,Walk-in,0.015
19374,2582,2025-08-26,View,Website,0.447
19375,4204,2025-12-12,Lead,Walk-in,0.439
19376,5393,2025-02-01,Booking,Website,0.325
19377,2812,2026-03-19,Lead,Ad Campaign,0.555
19378,4091,2026-01-20,View,App,0.068
19379,6159,2024-12-24,Lead,Ad Campaign,0.882
19380,370,2025-05-22,View,Broker,0.791
19381,7472,2024-09-14,View,Walk-in,0.95
19382,3744,2026-04-14,View,Walk-in,0.082
19383,6349,2025-10-18,Inquiry,Website,0.306
19384,2005,2026-05-18,View,Walk-in,0.384
19385,7281,2025-04-02,Lead,Ad Campaign,0.763
19386,1704,2026-02-23,View,Broker,0.246
19387,7009,2024-12-19,View,App,0.369
19388,3325,2025-08-30,Site Visit,Ad Campaign,0.51
19389,441,2025-04-29,View,Ad Campaign,0.369
19390,3258,2025-12-03,View,Broker,0.974
19391,2907,2026-06-29,Site Visit,Broker,0.194
19392,227,2026-04-20,View,Ad Campaign,0.454
19393,6672,2025-12-17,Lead,Broker,0.251
19394,7836,2025-10-05,View,App,0.035
19395,2402,2025-09-14,View,Walk-in,0.476
19396,4719,2026-01-09,Lead,Walk-in,0.941
19397,1025,2026-06-23,View,Website,0.622
19398,5673,2025-03-04,Cancellation,Broker,0.345
19399,7728,2024-10-14,View,App,0.131
19400,7071,2025-07-05,Inquiry,App,0.853
19401,3492,2025-10-11,View,App,0.079
19402,5740,2024-10-16,Inquiry,Website,0.698
19403,5281,2026-07-23,View,Broker,0.202
19404,4257,2025-09-08,View,Broker,0.696
19405,871,2025-06-18,Inquiry,Website,0.236
19406,3200,2025-03-12,Inquiry,Walk-in,0.173
19407,1746,2025-07-07,View,Website,0.172
19408,5271,2024-08-22,View,Broker,0.531
19409,444,2024-08-23,View,App,0.484
19410,5887,2024-12-18,Site Visit,Website,0.952
19411,5591,2026-04-20,View,App,0.857
19412,4559,2024-11-01,Inquiry,Broker,0.368
19413,7898,2025-10-03,View,Walk-in,0.086
19414,7198,2025-08-09,View,Broker,0.393
19415,473,2026-05-25,Inquiry,Broker,0.487
19416,6701,2025-06-20,View,Website,0.67
19417,80,2026-04-21,View,Broker,0.996
19418,5159,2026-02-15,Inquiry,App,0.924
19419,240,2025-09-20,View,Ad Campaign,0.256
19420,4653,2024-12-05,Inquiry,App,0.284
19421,590,2025-10-10,Inquiry,App,0.077
19422,1361,2026-04-05,Lead,Walk-in,0.321
19423,1885,2024-09-28,View,App,0.361
19424,7968,2024-11-11,Site Visit,Ad Campaign,0.487
19425,6072,2024-12-23,Lead,Website,0.075
19426,5400,2025-08-26,Inquiry,App,0.336
19427,5236,2024-09-02,Booking,Ad Campaign,0.855
19428,2317,2026-03-09,View,Ad Campaign,0.115
19429,6036,2025-09-18,View,Walk-in,0.244
19430,4431,2024-09-13,View,Walk-in,0.102
19431,312,2026-05-25,View,Website,0.226
19432,1077,2025-02-11,Lead,Ad Campaign,0.351
19433,7236,2024-12-22,Inquiry,App,0.841
19434,6838,2025-09-02,Inquiry,Website,0.81
19435,34,2026-04-06,Inquiry,Broker,0.882
19436,7964,2025-07-23,Inquiry,Broker,0.263
19437,1842,2025-05-14,Site Visit,Walk-in,0.56
19438,4482,2025-12-03,Inquiry,Broker,0.755
19439,249,2026-01-27,Inquiry,Broker,0.655
19440,1135,2025-07-17,Inquiry,Walk-in,0.118
19441,7262,2024-12-06,View,Walk-in,0.057
19442,5530,2025-08-22,Site Visit,Walk-in,0.904
19443,5299,2026-04-18,Inquiry,Website,0.357
19444,7215,2025-11-15,View,Walk-in,0.767
19445,4890,2024-09-01,Booking,Ad Campaign,0.008
19446,4948,2025-06-21,Booking,App,0.212
19447,7018,2026-06-06,Inquiry,Walk-in,0.539
19448,7772,2025-12-02,Lead,App,0.478
19449,376,2025-12-17,View,Walk-in,0.754
19450,724,2025-06-26,View,App,0.503
19451,5707,2026-05-27,View,Ad Campaign,0.105
19452,1914,2025-02-05,View,App,0.547
19453,4298,2026-08-01,Inquiry,Broker,0.011
19454,2493,2026-06-28,View,Ad Campaign,0.768
19455,1943,2024-09-24,View,Ad Campaign,0.239
19456,4005,2024-12-06,View,Broker,0.958
19457,2345,2025-12-31,View,App,0.692
19458,1332,2025-08-14,View,Walk-in,0.714
19459,7891,2025-06-16,Booking,Ad Campaign,0.793
19460,4589,2025-07-17,View,Walk-in,0.205
19461,338,2026-03-27,Inquiry,App,0.673
19462,6065,2025-07-10,Lead,Website,0.452
19463,7067,2025-02-06,Inquiry,App,0.81
19464,7814,2025-11-08,Inquiry,Website,0.457
19465,1866,2025-10-06,View,Website,0.791
19466,3138,2025-04-17,View,Walk-in,0.782
19467,792,2026-05-22,Booking,Broker,0.225
19468,7590,2025-12-28,View,App,0.023
19469,3612,2026-01-11,View,Broker,0.394
19470,3701,2025-11-22,View,Ad Campaign,0.656
19471,1517,2025-06-27,Inquiry,Broker,0.054
19472,3954,2026-04-22,View,Ad Campaign,0.299
19473,6119,2025-09-17,View,App,0.641
19474,7106,2025-10-24,View,App,0.226
19475,6461,2024-11-08,View,Broker,0.735
19476,5038,2025-03-10,Booking,Website,0.128
19477,3909,2026-01-23,View,App,0.056
19478,2674,2024-12-22,Lead,Ad Campaign,0.145
19479,2123,2026-05-16,View,Broker,0.184
19480,3786,2025-08-24,Inquiry,Ad Campaign,0.649
19481,7083,2025-10-14,Inquiry,Ad Campaign,0.292
19482,59,2025-10-07,View,Walk-in,0.508
19483,2434,2025-02-11,Inquiry,App,0.724
19484,2063,2026-07-03,View,App,0.252
19485,1255,2026-05-23,Site Visit,Broker,0.963
19486,3689,2025-12-26,View,App,0.686
19487,3749,2025-03-07,View,App,0.358
19488,6343,2024-12-02,View,App,0.452
19489,5474,2026-06-11,Booking,Broker,0.681
19490,4131,2025-03-01,Booking,Website,0.1
19491,4258,2026-03-24,View,Website,0.39
19492,7925,2025-09-26,Inquiry,App,0.764
19493,3030,2025-07-27,Lead,Walk-in,0.655
19494,2847,2025-11-21,Inquiry,Website,0.681
19495,4991,2025-06-13,View,Ad Campaign,0.519
19496,471,2025-06-15,View,Website,0.054
19497,6675,2024-11-18,View,Walk-in,0.855
19498,4036,2025-09-14,View,Broker,0.239
19499,6936,2025-07-23,View,App,0.48
19500,2900,2026-02-15,Booking,Ad Campaign,0.227
19501,1447,2024-10-26,View,Broker,0.207
19502,4444,2024-09-02,Inquiry,Website,0.928
19503,4790,2025-10-12,Site Visit,Walk-in,0.308
19504,5031,2024-10-01,View,App,0.792
19505,913,2026-04-27,View,Ad Campaign,0.666
19506,4243,2025-08-01,Lead,Broker,0.443
19507,7542,2025-07-08,View,Broker,0.957
19508,1712,2026-06-18,View,App,0.914
19509,675,2025-07-04,View,Broker,0.906
19510,1440,2025-04-11,Inquiry,Broker,0.544
19511,2735,2025-12-20,Inquiry,Website,0.194
19512,5614,2026-03-28,Inquiry,App,0.253
19513,3631,2026-06-01,View,Walk-in,0.868
19514,5376,2025-11-06,Cancellation,App,0.046
19515,7104,2026-08-09,Inquiry,Ad Campaign,0.448
19516,686,2025-04-18,Inquiry,Broker,0.792
19517,1127,2024-12-17,View,Broker,0.216
19518,4217,2024-09-19,Lead,Walk-in,0.315
19519,2467,2025-02-28,View,Broker,0.783
19520,2398,2025-12-09,Lead,Broker,0.211
19521,7825,2025-09-22,Inquiry,Walk-in,0.42
19522,4138,2026-04-04,Inquiry,App,0.279
19523,3439,2024-10-10,Site Visit,Ad Campaign,0.058
19524,4125,2025-05-27,View,Walk-in,0.524
19525,966,2025-08-16,Lead,Website,0.512
19526,6012,2025-12-27,View,Website,0.421
19527,6929,2026-05-11,Inquiry,Ad Campaign,0.266
19528,6097,2026-07-11,View,Broker,0.112
19529,6158,2026-07-05,View,Broker,0.088
19530,920,2025-12-09,Lead,Walk-in,0.175
19531,4914,2025-02-03,Lead,Broker,0.828
19532,2873,2025-08-03,Site Visit,Ad Campaign,0.562
19533,1509,2026-03-24,View,Broker,0.245
19534,1213,2024-12-21,Lead,Broker,0.973
19535,872,2026-04-22,Site Visit,Broker,0.544
19536,4391,2026-03-25,Inquiry,Ad Campaign,0.323
19537,3255,2024-09-08,Lead,Ad Campaign,0.869
19538,864,2026-07-08,Site Visit,Broker,0.31
19539,6692,2025-04-27,View,Broker,0.851
19540,3954,2026-01-08,View,Walk-in,0.916
19541,3109,2024-11-15,Inquiry,App,0.003
19542,3056,2026-03-06,Booking,App,0.655
19543,5134,2026-01-11,Inquiry,Broker,0.679
19544,3995,2024-10-12,Lead,Walk-in,0.259
19545,2683,2026-06-29,View,Walk-in,0.67
19546,4691,2024-09-10,View,Website,0.413
19547,5279,2025-10-30,Booking,Broker,0.532
19548,5614,2025-11-03,Inquiry,Ad Campaign,0.031
19549,5449,2024-12-24,Inquiry,App,0.242
19550,614,2026-05-10,View,App,0.98
19551,1873,2025-09-08,View,Walk-in,0.362
19552,3155,2026-08-08,View,App,0.984
19553,7724,2026-04-06,Lead,Ad Campaign,0.518
19554,5700,2025-09-05,Inquiry,App,0.081
19555,5680,2026-07-17,View,Broker,0.642
19556,5689,2024-10-26,Site Visit,Website,0.715
19557,7755,2026-01-01,Site Visit,Broker,0.941
19558,7190,2024-10-28,Inquiry,Walk-in,0.821
19559,5252,2025-01-04,View,Walk-in,0.39
19560,4561,2025-04-14,Inquiry,Ad Campaign,0.153
19561,5576,2025-09-03,Lead,Broker,0.601
19562,3374,2025-07-17,Site Visit,Walk-in,0.226
19563,7099,2026-05-15,Booking,Broker,0.493
19564,7074,2024-10-20,Lead,Ad Campaign,0.1
19565,5387,2026-06-03,Site Visit,Broker,0.1
19566,6943,2024-10-25,View,Walk-in,0.3
19567,6539,2024-09-30,View,App,0.578
19568,3192,2026-01-02,Inquiry,Ad Campaign,0.335
19569,6390,2026-01-25,Inquiry,Walk-in,0.128
19570,568,2026-04-26,Booking,Ad Campaign,0.295
19571,4134,2025-10-17,Lead,Walk-in,0.346
19572,245,2025-08-27,View,Website,0.023
19573,21,2025-11-06,Lead,Ad Campaign,0.985
19574,5230,2025-11-07,Lead,App,0.246
19575,5726,2026-06-21,Site Visit,Ad Campaign,0.262
19576,394,2025-01-31,Inquiry,Website,0.6
19577,5530,2025-12-12,Lead,Walk-in,0.353
19578,5083,2025-04-11,Inquiry,App,0.523
19579,5768,2025-04-14,Site Visit,Website,0.212
19580,3815,2025-03-08,Inquiry,App,0.474
19581,2056,2025-05-31,View,Broker,0.55
19582,3516,2026-06-28,Lead,Broker,0.213
19583,2376,2025-11-15,View,Website,0.257
19584,1911,2025-05-26,View,Broker,0.565
19585,290,2026-04-15,View,Walk-in,0.62
19586,5883,2026-06-01,Lead,Walk-in,0.68
19587,2559,2026-01-29,Inquiry,Broker,0.77
19588,5008,2024-09-22,View,Walk-in,0.669
19589,361,2025-01-05,Lead,Ad Campaign,0.467
19590,1623,2025-07-09,Inquiry,Walk-in,0.623
19591,6860,2025-05-31,Inquiry,Walk-in,0.401
19592,4315,2025-07-25,View,Walk-in,0.617
19593,4095,2026-05-17,View,Walk-in,0.633
19594,2454,2026-07-31,Lead,Walk-in,0.157
19595,2016,2025-04-27,Lead,App,0.719
19596,2041,2026-07-01,View,Ad Campaign,0.083
19597,2045,2026-04-05,Lead,Ad Campaign,0.749
19598,2801,2025-09-01,Lead,Website,0.059
19599,2971,2025-04-18,View,Website,0.112
19600,832,2026-01-08,View,App,0.492
19601,1794,2026-04-16,View,Website,0.527
19602,3693,2026-01-19,View,Walk-in,0.952
19603,1792,2026-07-07,View,Ad Campaign,0.788
19604,2842,2026-03-18,Inquiry,App,0.29
19605,5340,2025-08-15,Lead,Ad Campaign,0.508
19606,4691,2026-05-21,Inquiry,Website,0.014
19607,2155,2025-01-31,View,Walk-in,0.841
19608,581,2026-03-05,View,Broker,0.133
19609,6753,2025-09-07,Inquiry,Walk-in,0.939
19610,5844,2025-06-15,Site Visit,Website,0.832
19611,7454,2025-03-19,View,App,0.945
19612,7917,2026-04-23,Lead,Website,0.549
19613,6152,2025-03-28,Inquiry,Website,0.605
19614,2854,2025-02-28,View,Ad Campaign,0.664
19615,2237,2026-03-08,Inquiry,App,0.656
19616,4177,2025-05-05,Lead,Broker,0.525
19617,2156,2025-05-12,Lead,Walk-in,0.933
19618,1345,2025-05-02,Inquiry,App,0.216
19619,5699,2025-01-28,Booking,Broker,0.451
19620,6830,2024-10-03,Inquiry,Website,0.862
19621,346,2024-09-20,View,App,0.833
19622,1887,2024-11-26,View,Walk-in,0.287
19623,6472,2025-06-14,Inquiry,App,0.296
19624,555,2025-06-27,View,Website,0.326
19625,3771,2025-10-01,View,App,0.45
19626,4398,2026-01-16,View,App,0.17
19627,200,2025-04-02,View,Broker,0.85
19628,2941,2026-07-05,View,Ad Campaign,0.525
19629,3491,2025-07-31,Lead,App,0.852
19630,5159,2025-07-09,View,App,0.903
19631,7900,2024-10-09,View,App,0.798
19632,307,2025-09-05,View,Broker,0.03
19633,3076,2026-07-23,View,Ad Campaign,0.485
19634,1657,2024-12-25,View,Broker,0.3
19635,5968,2025-05-18,Site Visit,Website,0.716
19636,7245,2024-11-23,Site Visit,App,0.925
19637,6612,2024-10-29,View,Ad Campaign,0.701
19638,6323,2025-06-11,Lead,Walk-in,0.12
19639,2693,2025-01-14,Lead,Broker,0.007
19640,5943,2025-11-07,View,Ad Campaign,0.519
19641,1765,2025-08-16,Site Visit,Broker,0.908
19642,276,2025-02-17,View,Ad Campaign,0.104
19643,5272,2025-07-15,View,App,0.725
19644,7332,2024-08-26,View,Website,0.935
19645,3362,2025-12-19,Inquiry,Website,0.91
19646,1402,2026-01-27,Booking,Broker,0.654
19647,6765,2025-04-19,Inquiry,Walk-in,0.875
19648,4734,2025-12-04,View,App,0.244
19649,1776,2026-04-09,Lead,Walk-in,0.685
19650,3382,2025-06-19,View,Ad Campaign,0.011
19651,5026,2026-05-11,Booking,Broker,0.176
19652,4051,2025-03-13,Site Visit,Ad Campaign,0.223
19653,3461,2025-10-15,Site Visit,Ad Campaign,0.729
19654,1881,2024-12-22,View,App,0.465
19655,7826,2026-03-28,Site Visit,Ad Campaign,0.219
19656,3836,2025-05-09,Inquiry,Ad Campaign,0.439
19657,4279,2025-04-17,View,Walk-in,0.316
19658,1845,2026-03-09,Site Visit,Broker,0.357
19659,3378,2026-05-18,Lead,Walk-in,0.399
19660,72,2025-01-04,Inquiry,Ad Campaign,0.831
19661,7387,2026-04-04,Booking,Website,0.345
19662,6863,2026-05-11,Site Visit,Walk-in,0.279
19663,7341,2024-12-05,View,App,0.516
19664,1677,2024-09-09,View,App,0.476
19665,1296,2026-05-05,Cancellation,Walk-in,0.51
19666,6870,2025-01-03,Inquiry,App,0.103
19667,7636,2026-08-02,Inquiry,Ad Campaign,0.91
19668,6413,2026-02-07,Inquiry,Ad Campaign,0.495
19669,1044,2026-06-11,Site Visit,Walk-in,0.0
19670,2626,2026-01-28,Lead,App,0.932
19671,3043,2024-11-26,View,App,0.661
19672,815,2026-05-25,View,App,0.978
19673,5623,2026-02-15,View,Broker,0.149
19674,2195,2025-03-13,Site Visit,Ad Campaign,0.264
19675,3501,2025-11-11,Lead,App,0.126
19676,7333,2024-11-03,Site Visit,Website,0.771
19677,7034,2026-02-16,View,Broker,0.772
19678,310,2025-04-04,Lead,Walk-in,0.523
19679,6662,2024-09-14,View,App,0.298
19680,2062,2024-09-22,View,Broker,0.841
19681,4228,2026-04-23,Lead,Ad Campaign,0.547
19682,1878,2025-12-23,View,App,0.043
19683,2803,2025-10-10,Inquiry,App,0.248
19684,2487,2024-11-11,View,Walk-in,0.355
19685,6887,2025-12-16,Site Visit,App,0.523
19686,4836,2025-12-23,Inquiry,Website,0.765
19687,3746,2025-10-23,Inquiry,Broker,0.421
19688,795,2024-10-03,Inquiry,Walk-in,0.911
19689,6407,2025-10-08,View,Walk-in,0.227
19690,6787,2024-09-17,Lead,Website,0.447
19691,4015,2025-07-07,View,App,0.636
19692,7393,2025-08-06,Inquiry,App,0.681
19693,4354,2026-02-01,Cancellation,Ad Campaign,0.321
19694,5354,2025-11-18,Lead,Ad Campaign,0.063
19695,3408,2026-06-13,Lead,Broker,0.248
19696,2457,2025-10-07,Cancellation,Walk-in,0.022
19697,1852,2026-06-27,Inquiry,Ad Campaign,0.281
19698,975,2025-01-14,Site Visit,Website,0.958
19699,1048,2025-03-23,Site Visit,Ad Campaign,0.189
19700,4367,2025-05-16,Lead,Walk-in,0.696
19701,5215,2024-10-28,Lead,Website,0.188
19702,4238,2024-08-23,Inquiry,Website,0.201
19703,7862,2026-01-24,View,App,0.146
19704,3790,2026-05-29,View,App,0.896
19705,4998,2026-04-23,View,Ad Campaign,0.729
19706,3022,2025-07-15,Inquiry,App,0.681
19707,7249,2025-12-31,View,App,0.172
19708,4370,2024-12-26,Inquiry,Ad Campaign,0.353
19709,6420,2025-03-23,Site Visit,Website,0.437
19710,4030,2024-10-04,View,Walk-in,0.993
19711,465,2026-02-20,Inquiry,Ad Campaign,0.926
19712,5328,2025-10-15,Inquiry,Broker,0.975
19713,5416,2025-11-07,View,Walk-in,0.986
19714,7207,2026-03-22,Site Visit,Walk-in,0.047
19715,288,2026-01-28,Inquiry,Broker,0.356
19716,3196,2025-12-02,Booking,Walk-in,0.664
19717,876,2026-03-03,Booking,Ad Campaign,0.337
19718,1993,2025-07-23,Site Visit,App,0.322
19719,7451,2024-12-01,View,App,0.665
19720,2926,2026-07-18,Lead,Walk-in,0.221
19721,6324,2025-03-06,View,Website,0.472
19722,1121,2026-06-18,Booking,App,0.977
19723,5311,2025-07-07,Booking,App,0.186
19724,7242,2025-01-18,View,App,0.023
19725,447,2024-08-20,View,App,0.423
19726,2833,2026-06-01,Inquiry,Ad Campaign,0.869
19727,3569,2024-12-04,View,Walk-in,0.198
19728,6705,2026-07-03,View,Walk-in,0.401
19729,6628,2026-02-07,View,Walk-in,0.337
19730,2897,2025-08-09,Site Visit,Walk-in,0.747
19731,722,2025-09-28,View,App,0.556
19732,2164,2024-10-11,View,Website,0.274
19733,2583,2025-10-21,View,Website,0.138
19734,7266,2025-12-28,Lead,Website,0.047
19735,1352,2024-11-26,View,App,0.06
19736,3981,2025-11-03,View,Walk-in,0.739
19737,4503,2024-09-08,Inquiry,Walk-in,0.135
19738,3385,2026-03-29,View,Walk-in,0.243
19739,1726,2025-06-10,Inquiry,Ad Campaign,0.832
19740,694,2025-08-28,View,Walk-in,0.012
19741,7316,2025-02-19,Inquiry,Broker,0.897
19742,3414,2026-04-30,Inquiry,App,0.26
19743,495,2025-03-19,View,Website,0.214
19744,948,2025-09-12,Inquiry,Ad Campaign,0.925
19745,23,2026-07-14,View,Website,0.131
19746,1129,2025-03-27,View,Walk-in,0.033
19747,5795,2025-12-15,Lead,Website,0.707
19748,7747,2026-07-01,Site Visit,Ad Campaign,0.352
19749,7970,2025-01-05,View,Website,0.17
19750,7969,2026-08-05,Lead,Website,0.832
19751,558,2025-08-28,View,Website,0.311
19752,1617,2026-02-03,Booking,App,0.244
19753,5037,2025-01-07,View,Ad Campaign,0.338
19754,3731,2024-10-21,Inquiry,Broker,0.038
19755,5342,2026-05-17,Lead,Website,0.243
19756,6999,2025-05-13,Cancellation,Website,0.348
19757,7183,2026-02-02,View,Ad Campaign,0.045
19758,7035,2024-12-28,View,Walk-in,0.528
19759,1657,2025-10-03,View,Broker,0.214
19760,4174,2025-07-28,View,App,0.891
19761,5442,2025-04-09,View,Ad Campaign,0.22
19762,807,2026-03-21,View,Ad Campaign,0.71
19763,3313,2026-06-20,View,Ad Campaign,0.615
19764,5138,2025-04-04,Lead,Walk-in,0.432
19765,4864,2025-01-30,Inquiry,Ad Campaign,0.616
19766,454,2025-01-16,View,Website,0.788
19767,7611,2026-06-14,View,Website,0.886
19768,2976,2024-11-07,View,Broker,0.898
19769,2325,2026-02-14,View,Broker,0.15
19770,1448,2026-07-01,Inquiry,Ad Campaign,0.805
19771,5596,2024-10-14,Lead,Broker,0.745
19772,5147,2025-06-21,View,Walk-in,0.534
19773,2562,2025-01-01,Booking,Walk-in,0.771
19774,5985,2026-05-23,Lead,Broker,0.729
19775,2512,2026-08-03,Lead,Website,0.943
19776,6951,2026-01-30,View,Walk-in,0.553
19777,2872,2025-11-17,View,Walk-in,0.259
19778,363,2024-09-13,View,Website,0.878
19779,3455,2025-03-20,Inquiry,Broker,0.845
19780,2799,2025-06-29,View,Broker,0.979
19781,4621,2026-05-05,View,App,0.34
19782,3454,2026-07-29,View,Ad Campaign,0.636
19783,3256,2025-05-28,Inquiry,Website,0.882
19784,1218,2026-06-24,View,Website,0.435
19785,1486,2025-07-08,Booking,App,0.094
19786,2104,2025-03-24,View,Walk-in,0.404
19787,5350,2025-07-28,View,Broker,0.736
19788,2537,2025-03-17,View,Broker,0.485
19789,7196,2026-03-09,View,App,0.386
19790,1856,2026-06-29,Site Visit,App,0.655
19791,7751,2026-04-12,View,Broker,0.841
19792,4818,2026-02-24,View,App,0.251
19793,6080,2024-11-06,Booking,Broker,0.559
19794,1208,2025-08-03,Inquiry,App,0.73
19795,1449,2025-11-16,View,App,0.504
19796,5495,2025-08-07,View,Ad Campaign,0.905
19797,6185,2026-03-13,View,Walk-in,0.061
19798,1508,2025-08-10,View,Broker,0.564
19799,1004,2025-11-04,View,Walk-in,0.745
19800,6404,2024-09-04,Lead,Ad Campaign,0.148
19801,6585,2026-03-25,Lead,Website,0.833
19802,926,2025-09-30,Booking,Website,0.4
19803,4952,2025-04-08,View,Website,0.016
19804,84,2026-01-11,Lead,App,0.38
19805,6190,2024-12-13,Inquiry,Broker,0.386
19806,6584,2025-07-15,Inquiry,Broker,0.154
19807,3743,2024-11-04,Lead,App,0.723
19808,3928,2025-05-08,View,Walk-in,0.757
19809,1543,2026-06-13,View,Broker,0.537
19810,986,2025-08-14,Inquiry,Website,0.631
19811,5965,2026-01-14,Inquiry,Walk-in,0.974
19812,7606,2025-07-25,Lead,Website,0.325
19813,4232,2026-02-05,Lead,Website,0.991
19814,5303,2025-01-15,Site Visit,App,0.089
19815,5829,2026-02-23,View,Walk-in,0.681
19816,5292,2024-10-18,Lead,Ad Campaign,0.155
19817,909,2026-08-19,Site Visit,Broker,0.04
19818,2909,2025-02-09,Inquiry,Walk-in,0.297
19819,6932,2024-09-13,Lead,Ad Campaign,0.002
19820,4686,2024-09-29,View,Website,0.42
19821,6048,2026-05-17,Inquiry,Website,0.575
19822,5052,2025-06-05,Lead,Broker,0.954
19823,2738,2025-02-17,View,Ad Campaign,0.033
19824,2587,2024-12-16,View,Website,0.947
19825,1144,2024-12-21,Lead,Walk-in,0.527
19826,7449,2025-05-29,View,App,0.485
19827,1332,2025-12-01,Inquiry,Walk-in,0.976
19828,6852,2026-08-06,View,Broker,0.305
19829,3349,2025-12-01,View,Walk-in,0.148
19830,1554,2026-01-21,View,Ad Campaign,0.115
19831,2343,2026-07-06,Lead,Walk-in,0.987
19832,1807,2026-03-31,Inquiry,Broker,0.422
19833,2101,2025-07-18,Lead,App,0.144
19834,806,2025-11-17,View,Walk-in,0.748
19835,5552,2026-05-14,View,Website,0.233
19836,4148,2026-03-26,Inquiry,App,0.076
19837,2776,2026-03-18,View,Ad Campaign,0.616
19838,72,2025-01-21,View,Website,0.819
19839,28,2025-08-01,Inquiry,Walk-in,0.855
19840,469,2026-08-13,Inquiry,Ad Campaign,0.227
19841,3984,2025-05-29,Cancellation,Ad Campaign,0.694
19842,764,2026-03-25,Lead,Ad Campaign,0.054
19843,7030,2026-03-08,View,Ad Campaign,0.873
19844,7056,2026-01-15,Lead,App,0.347
19845,6691,2025-07-19,View,Ad Campaign,0.024
19846,1425,2024-11-07,Site Visit,App,0.241
19847,2249,2025-07-06,View,Website,0.684
19848,3833,2026-07-18,View,Broker,0.587
19849,7779,2025-06-30,View,App,0.066
19850,4916,2026-07-30,Lead,Website,0.279
19851,4061,2025-07-05,Lead,Walk-in,0.49
19852,4071,2024-10-07,View,Ad Campaign,0.966
19853,5586,2024-12-23,View,App,0.475
19854,1676,2025-05-23,Inquiry,Website,0.299
19855,7763,2024-10-27,View,Walk-in,0.722
19856,560,2025-03-04,Inquiry,Walk-in,0.201
19857,7958,2025-07-01,View,Ad Campaign,0.017
19858,4475,2025-09-21,View,App,0.956
19859,3832,2025-06-12,Site Visit,Walk-in,0.677
19860,1919,2026-01-05,Inquiry,App,0.109
19861,7345,2025-10-17,View,Website,0.476
19862,5172,2024-09-18,Site Visit,Walk-in,0.854
19863,79,2025-07-10,View,Website,0.519
19864,5505,2026-07-01,Inquiry,Broker,0.165
19865,4930,2026-08-12,Lead,Ad Campaign,0.168
19866,3648,2026-06-15,Lead,Broker,0.261
19867,1032,2026-08-18,Inquiry,Broker,0.433
19868,7382,2024-11-27,View,Ad Campaign,0.745
19869,2073,2024-10-11,Lead,Website,0.374
19870,4546,2026-02-01,View,Broker,0.709
19871,6912,2024-11-29,View,Website,0.831
19872,6899,2026-04-04,View,Website,0.045
19873,6089,2024-11-17,Lead,Website,0.856
19874,7625,2025-11-15,View,Walk-in,0.24
19875,1485,2025-07-09,Site Visit,Walk-in,0.808
19876,2246,2025-12-07,Lead,App,0.732
19877,7262,2024-09-01,Inquiry,Broker,0.194
19878,5839,2026-04-27,View,Ad Campaign,0.031
19879,6067,2026-02-21,Inquiry,Website,0.512
19880,6581,2025-07-20,View,Walk-in,0.118
19881,1551,2024-11-06,View,App,0.975
19882,4786,2025-06-28,View,Broker,0.016
19883,6087,2025-01-14,Inquiry,Website,0.42
19884,5498,2025-02-19,Inquiry,Broker,0.189
19885,4683,2025-10-07,View,Website,0.24
19886,6248,2024-12-06,View,App,0.539
19887,1830,2026-04-24,View,Website,0.608
19888,3752,2024-12-02,Lead,App,0.355
